created_at,field1,field2,field3,field4,field5
2026-02-17 18:51:00,31.34,51.73,43,0,0
2026-02-17 18:51:30,30.91,81.28,39,68.03,1
2026-02-17 18:53:00,30.24,80.72,39,103.48,1
2026-02-17 18:55:00,31.16,54.17,52,43.7,0
2026-02-17 18:58:00,34.54,52,53,17.43,0
2026-02-17 18:59:00,34.95,51.06,46,5.12,0
2026-02-17 19:04:00,31.29,88.16,39,90.62,1
2026-02-17 19:04:30,24.12,89.77,26,252.02,2
2026-02-17 19:07:00,25.05,0,22,442.23,2
2026-02-17 19:07:30,0,55.24,42,0,0
2026-02-17 19:09:00,34.5,41.57,47,0,0
2026-02-17 19:10:00,31.11,39.8,44,0,0
2026-02-17 19:14:00,34.79,56.11,40,29.61,0
2026-02-17 19:14:30,22.91,90.31,19,0,2
2026-02-17 19:17:00,24.4,80.96,27,492.97,2
2026-02-17 19:18:00,32.63,59.35,45,0,0
2026-02-17 19:21:00,34.38,42.92,46,4.11,0
2026-02-17 19:27:00,23.85,88.35,31,205.89,2
2026-02-17 19:30:00,27.61,81.53,41,33.63,1
2026-02-17 19:36:00,31.73,52.81,47,2.97,0
2026-02-17 19:40:00,30.25,86.74,40,82.28,1
2026-02-17 19:42:00,32.2,66.73,39,75.33,1
2026-02-17 19:43:00,31.32,44.95,44,26.42,0
2026-02-17 19:45:00,33.2,42.96,51,17.18,0
2026-02-17 19:45:30,23.15,81.7,12,610.41,2
2026-02-17 19:46:00,29.08,68.53,40,52.23,1
2026-02-17 19:47:00,33.07,49.18,49,11.43,0
2026-02-17 19:51:00,29,86.14,19,219.09,2
2026-02-17 19:52:00,30.46,78.21,39,46.96,1
2026-02-17 19:56:00,33.99,65.49,49,0,0
2026-02-17 19:56:30,28.45,80.23,34,0.02,1
2026-02-17 19:57:00,27.66,99.3,11,354.4,2
2026-02-17 19:58:00,26.98,74.06,36,81.6,1
2026-02-17 20:02:00,24.17,87.88,23,230.55,2
2026-02-17 20:06:00,25.45,103.15,23,487.74,2
2026-02-17 20:08:00,31.99,83.99,36,70.67,1
2026-02-17 20:11:00,31.29,54.57,50,0,0
2026-02-17 20:14:00,26.39,81.28,44,32.12,1
2026-02-17 20:15:00,29.64,82.51,36,120.9,1
2026-02-17 20:16:00,30.85,57.64,47,2.89,0
2026-02-17 20:16:30,34.28,41.8,50,4.6,0
2026-02-17 20:20:00,26.51,86.18,39,64.93,1
2026-02-17 20:21:00,32.55,47.75,44,0,0
2026-02-17 20:23:00,27.06,81.8,19,457.67,2
2026-02-17 20:26:00,25.64,83.9,44,0.77,1
2026-02-17 20:27:00,25.03,91.78,26,280.73,2
2026-02-17 20:27:30,29.96,46.37,49,0,0
2026-02-17 20:28:00,27.33,87.41,38,22.69,1
2026-02-17 20:29:00,24.15,92.92,12,571.02,2
2026-02-17 20:30:00,34.44,50.33,46,0,0
2026-02-17 20:33:00,30.92,90.07,36,88.12,1
2026-02-17 20:34:00,27.26,94.22,17,598.15,2
2026-02-17 20:38:00,33.37,59.4,43,0,0
2026-02-17 20:40:00,31.64,45.52,44,27.85,0
2026-02-17 20:42:00,27.07,82.58,44,80.86,1
2026-02-17 20:44:00,26.84,96.21,15,520.37,2
2026-02-17 20:45:00,31.76,57.57,51,4.06,0
2026-02-17 20:45:30,24.25,95.42,19,748.89,2
2026-02-17 20:46:00,27.65,79.55,33,0,1
2026-02-17 20:47:00,28.08,86.21,39,0.84,1
2026-02-17 20:49:00,30.84,45.52,48,0,0
2026-02-17 20:49:30,31.72,42.49,48,0,0
2026-02-17 20:51:00,31.49,47.18,51,8.6,0
2026-02-17 20:54:00,35.22,52.78,51,0.2,0
2026-02-17 20:54:30,29.7,76.37,36,101.94,1
2026-02-17 21:07:00,23.75,95.26,21,204.18,2
2026-02-17 21:07:30,33.64,44.07,44,23.2,0
2026-02-17 21:08:00,36.36,44.09,44,20.7,0
2026-02-17 21:11:00,28.79,83.56,37,85.71,1
2026-02-17 21:12:00,28.95,78.16,43,118.59,1
2026-02-17 21:13:00,24.72,91.48,21,461.61,2
2026-02-17 21:13:30,32.02,49.05,50,0,0
2026-02-17 21:16:00,30.89,39.46,46,1.42,0
2026-02-17 21:21:00,27.61,85.18,26,257.7,2
2026-02-17 21:23:00,30.09,82.32,41,83.03,1
2026-02-17 21:23:30,31.24,71.06,43,71.73,1
2026-02-17 21:25:00,31.11,48.25,44,26.31,0
2026-02-17 21:26:00,31.19,95.66,36,3.26,1
2026-02-17 21:27:00,30.65,82.35,34,111.69,1
2026-02-17 21:27:30,25.74,94.72,23,410.27,2
2026-02-17 21:28:00,27.77,95.13,20,346.82,2
2026-02-17 21:30:00,32.71,41.15,43,0,0
2026-02-17 21:30:20,34.71,54.68,45,8.41,0
2026-02-17 21:30:40,22.68,84.62,10,400.6,2
2026-02-17 21:32:00,35.5,61.68,48,18.94,0
2026-02-17 21:33:00,30.63,53.42,50,0,0
2026-02-17 21:33:30,0,41.98,47,18.91,0
2026-02-17 21:34:00,34.36,43.59,48,0,0
2026-02-17 21:34:20,27.06,99.69,25,273.3,2
2026-02-17 21:34:40,32.85,57.1,46,21.85,0
2026-02-17 21:35:00,27.33,72.73,40,86.16,1
2026-02-17 21:42:00,33.73,55.11,46,0,0
2026-02-17 21:45:00,30.2,84.93,42,109.72,1
2026-02-17 21:51:00,34.39,50.63,51,0.33,0
2026-02-17 21:52:00,31.38,52.1,43,8.54,0
2026-02-17 21:54:00,30.36,78.32,40,51.17,1
2026-02-17 21:57:00,33.38,56.85,49,2.08,0
2026-02-17 22:00:00,29.95,43.15,44,0,0
2026-02-17 22:01:00,32.94,49.32,45,1.48,0
2026-02-17 22:02:00,29.68,89.51,0,45.62,1
2026-02-17 22:02:30,24.22,89.16,0,769.51,2
2026-02-17 22:08:00,26.91,98.57,30,266.54,2
2026-02-17 22:08:30,28.5,86.64,0,60.45,1
2026-02-17 22:17:00,35.65,50.12,46,2.5,0
2026-02-17 22:17:30,25.16,103.94,19,704.57,2
2026-02-17 22:18:00,22.78,89.36,27,313.09,2
2026-02-17 22:23:00,31.63,46.15,44,0,0
2026-02-17 22:28:00,31,63.39,51,2.37,0
2026-02-17 22:32:00,29.36,81.57,40,7.93,1
2026-02-17 22:38:00,28.87,84.16,0,67.32,1
2026-02-17 22:38:30,32.7,46.99,47,0,0
2026-02-17 22:41:00,30.52,36.78,43,15.68,0
2026-02-17 22:41:30,33.1,39,46,3.98,0
2026-02-17 22:45:00,27.8,82.7,39,45.21,1
2026-02-17 22:46:00,33.17,40.72,48,0,0
2026-02-17 22:50:00,34.38,42.75,48,0,0
2026-02-17 23:03:00,30.87,47.59,50,10.31,0
2026-02-17 23:05:00,33.03,59.05,46,23.59,0
2026-02-17 23:11:00,26.04,86.58,28,510.76,2
2026-02-17 23:14:00,21.63,0,23,474.72,2
2026-02-17 23:15:00,24.21,84.53,18,402.31,2
2026-02-17 23:18:00,36.75,45.13,49,0,0
2026-02-17 23:18:30,27.43,94.58,19,511.97,2
2026-02-17 23:21:00,31.81,85.88,48,42.49,1
2026-02-17 23:23:00,30.82,86.42,0,66.74,1
2026-02-17 23:24:00,34.99,52.26,49,0,0
2026-02-17 23:29:00,30.43,48.48,49,0,0
2026-02-17 23:31:00,25.13,88.86,35,0,1
2026-02-17 23:31:20,36.28,50.45,45,26.41,0
2026-02-17 23:31:40,0,73.83,36,85.45,1
2026-02-17 23:32:00,0,54.52,49,0,0
2026-02-17 23:35:00,30.88,77.96,39,47.21,1
2026-02-17 23:35:30,31.54,61.01,43,0,0
2026-02-17 23:39:00,27.44,80.71,35,0,1
2026-02-17 23:40:00,34.1,53.12,44,20.44,0
2026-02-17 23:46:00,28.14,83.9,40,3.83,1
2026-02-17 23:51:00,32.22,55.09,45,0,0
2026-02-17 23:52:00,31,46.72,49,11.7,0
2026-02-17 23:53:00,22.51,96.27,27,433.95,2
2026-02-17 23:53:30,31.18,51.29,46,0,0
2026-02-18 00:01:00,26.14,89.38,33,95.53,2
2026-02-18 00:05:00,0,48.73,47,0,0
2026-02-18 00:06:00,29.04,73.54,40,106.84,1
2026-02-18 00:06:30,24.16,97.18,21,288.9,2
2026-02-18 00:07:00,31.03,82.93,37,25.26,1
2026-02-18 00:07:30,26.97,90.71,43,13.72,1
2026-02-18 00:08:00,26.99,76.31,35,113.86,1
2026-02-18 00:10:00,27.87,92.49,41,55.4,1
2026-02-18 00:11:00,31.36,50.73,51,15.7,0
2026-02-18 00:13:00,25.49,94.59,23,270.61,2
2026-02-18 00:17:00,32.96,51.96,47,7.92,0
2026-02-18 00:18:00,26.48,97.55,26,271.48,2
2026-02-18 00:20:00,24.66,99.13,36,179.56,2
2026-02-18 00:21:00,22.85,86.77,35,302.53,2
2026-02-18 00:25:00,27.31,0,37,5.21,1
2026-02-18 00:32:00,34.83,52.43,46,3.86,0
2026-02-18 00:35:00,36.43,51.39,48,0,0
2026-02-18 00:36:00,22.74,85.03,22,120.98,2
2026-02-18 00:38:00,31.15,49.32,43,0,0
2026-02-18 00:41:00,21.43,85.17,14,262.88,2
2026-02-18 00:42:00,27.9,83.54,43,35.57,1
2026-02-18 00:43:00,27.89,89.26,45,39.33,1
2026-02-18 00:44:00,31.16,76.57,39,66.83,1
2026-02-18 00:46:00,32.33,74.19,44,35.6,1
2026-02-18 00:49:00,0,91.57,43,22.86,1
2026-02-18 00:52:00,29.68,84.29,37,72.33,1
2026-02-18 00:58:00,29.06,88.2,33,25.41,1
2026-02-18 00:59:00,28.97,84.37,34,45.72,1
2026-02-18 01:05:00,21.7,93.02,10,612.01,2
2026-02-18 01:05:30,34.52,44.57,52,0,0
2026-02-18 01:08:00,25.88,93.41,16,641.32,2
2026-02-18 01:09:00,35.1,56.83,48,20.79,0
2026-02-18 01:10:00,35.27,45.64,52,0,0
2026-02-18 01:12:00,32.01,72.32,39,48.45,1
2026-02-18 01:17:00,27.74,96.72,26,210.32,2
2026-02-18 01:22:00,35.18,48.29,45,0,0
2026-02-18 01:25:00,26.51,76.92,40,15.03,1
2026-02-18 01:27:00,23.8,94.91,23,660.14,2
2026-02-18 01:28:00,35.91,44.64,41,1.29,0
2026-02-18 01:30:00,27.12,77.05,36,80.4,1
2026-02-18 01:31:00,28.19,89.54,27,558.9,2
2026-02-18 01:33:00,29.95,46.22,51,13.65,0
2026-02-18 01:33:30,23.33,99.92,16,509.82,2
2026-02-18 01:40:00,34.18,45.76,47,10.2,0
2026-02-18 01:50:00,32.2,57.6,47,17.45,0
2026-02-18 01:51:00,29.7,81.54,39,92.04,1
2026-02-18 01:53:00,35.54,45.03,42,0,0
2026-02-18 01:54:00,27.72,97.81,22,258.71,2
2026-02-18 01:54:30,0,98.55,36,162.07,2
2026-02-18 01:57:00,35.13,58.58,44,3.49,0
2026-02-18 02:00:00,35.41,58.5,48,24.8,0
2026-02-18 02:01:00,24.43,100.33,26,379.47,2
2026-02-18 02:02:00,27.98,87.02,14,603.24,2
2026-02-18 02:02:30,27.17,71.07,37,82.48,1
2026-02-18 02:03:00,33.13,41.49,47,4.72,0
2026-02-18 02:05:00,26.06,97.86,17,658.59,2
2026-02-18 02:05:30,32.81,46.84,42,14.19,0
2026-02-18 02:06:00,29.89,91,39,103.5,1
2026-02-18 02:06:30,25.35,93.34,22,100.11,2
2026-02-18 02:08:00,22.18,96.29,13,713.49,2
2026-02-18 02:15:00,25.52,94.23,28,198.9,2
2026-02-18 02:19:00,25.29,85.87,17,788.06,2
2026-02-18 02:19:30,23.04,83.58,16,0,2
2026-02-18 02:22:00,28.64,71.67,39,94.8,1
2026-02-18 02:26:00,31.63,61.88,48,4.77,0
2026-02-18 02:29:00,35.1,56.69,52,5.44,0
2026-02-18 02:32:00,30.7,52.12,40,0,0
2026-02-18 02:37:00,27.26,84.24,22,646.97,2
2026-02-18 02:40:00,33.63,50.67,47,10.14,0
2026-02-18 02:42:00,33.42,42.2,48,10.54,0
2026-02-18 02:42:30,30.21,85.66,33,57.92,1
2026-02-18 02:44:00,23.4,85,18,305.46,2
2026-02-18 02:44:30,35.03,40.4,42,0,0
2026-02-18 02:46:00,24.3,87.29,28,189.32,2
2026-02-18 02:47:00,26.74,86.61,29,0,2
2026-02-18 02:48:00,29.54,88.59,39,68.08,1
2026-02-18 02:49:00,31.11,87.31,36,55.65,1
2026-02-18 02:57:00,21.89,88.14,14,768.8,2
2026-02-18 02:57:20,24.27,89.58,27,447.55,2
2026-02-18 02:57:40,34.72,45.82,48,26.61,0
2026-02-18 02:59:00,26.11,88.55,30,30.26,1
2026-02-18 03:01:00,31.38,51.91,50,0,0
2026-02-18 03:06:00,22.27,97.47,20,530.38,2
2026-02-18 03:06:30,31.14,51.34,54,0,0
2026-02-18 03:09:00,31.08,48.08,48,4.59,0
2026-02-18 03:13:00,31.7,51.27,53,16.48,0
2026-02-18 03:13:30,35.69,58.44,45,0,0
2026-02-18 03:14:00,32.44,55.33,0,0,0
2026-02-18 03:15:00,23.31,86.45,20,299.56,2
2026-02-18 03:16:00,29.31,78.69,45,103.29,1
2026-02-18 03:17:00,32.43,55.3,53,0,0
2026-02-18 03:18:00,23.82,91.25,13,473.76,2
2026-02-18 03:18:30,29.82,42.24,46,6.28,0
2026-02-18 03:20:00,28.58,81.93,37,72.18,1
2026-02-18 03:21:00,26.62,77.28,41,0,1
2026-02-18 03:22:00,21.84,91.29,25,206.41,2
2026-02-18 03:23:00,22.78,95.6,33,170.5,2
2026-02-18 03:24:00,34.05,50.62,51,7.4,0
2026-02-18 03:25:00,33.16,51.83,42,3.53,0
2026-02-18 03:27:00,28.02,90.84,24,200.24,2
2026-02-18 03:29:00,29.2,73.16,43,100.29,1
2026-02-18 03:30:00,30.2,84.53,41,62.7,1
2026-02-18 03:30:30,32.2,56.08,48,0,0
2026-02-18 03:32:00,28.57,90.62,36,35.38,1
2026-02-18 03:34:00,31.99,54.31,47,3.99,0
2026-02-18 03:35:00,35.65,55.84,46,6.18,0
2026-02-18 03:37:00,30.89,50.94,48,11.71,0
2026-02-18 03:42:00,29.59,46.18,44,7.8,0
2026-02-18 03:44:00,35.38,50.1,44,0,0
2026-02-18 03:44:30,28.29,88.24,29,386.08,2
2026-02-18 03:46:00,22.34,98.63,28,216.36,2
2026-02-18 03:49:00,26.19,96.19,31,210.48,2
2026-02-18 03:52:00,29.54,75.88,31,107.97,1
2026-02-18 03:52:20,26.67,94.65,8,671.5,2
2026-02-18 03:52:40,34.74,55.58,41,42.14,0
2026-02-18 03:53:00,24.92,99.44,20,384.69,2
2026-02-18 03:53:30,31.03,48.3,45,11.9,0
2026-02-18 03:54:00,26.72,92.07,14,578.32,2
2026-02-18 03:56:00,31.1,76.03,41,1.17,1
2026-02-18 03:58:00,25.3,91.51,28,422.06,2
2026-02-18 04:02:00,22.04,87.86,30,134.1,2
2026-02-18 04:02:20,0,91.3,22,437.59,2
2026-02-18 04:02:40,24.29,86.57,25,590.91,2
2026-02-18 04:04:00,28.44,98.53,27,208.06,2
2026-02-18 04:05:00,30.68,87.61,42,62.81,1
2026-02-18 04:07:00,33.9,54.11,48,12.58,0
2026-02-18 04:09:00,32.18,82.83,40,118.99,1
2026-02-18 04:13:00,26.44,81.7,20,589.8,2
2026-02-18 04:14:00,26.96,79.2,34,84.76,1
2026-02-18 04:18:00,33.95,52.9,44,26.47,0
2026-02-18 04:19:00,35.48,61.35,46,8.82,0
2026-02-18 04:19:30,29.44,71.67,35,63.38,1
2026-02-18 04:20:00,35,53.25,49,0.03,0
2026-02-18 04:23:00,30.82,81.87,42,49.32,1
2026-02-18 04:24:00,26.33,100.83,6,647.93,2
2026-02-18 04:25:00,27.72,86.06,44,24.13,1
2026-02-18 04:27:00,27.79,76.91,42,14.66,1
2026-02-18 04:28:00,23.8,101.37,22,645.61,2
2026-02-18 04:32:00,25.27,74.92,39,92.65,1
2026-02-18 04:32:30,33.02,38.32,48,0,0
2026-02-18 04:39:00,31.88,51.17,41,18.83,0
2026-02-18 04:44:00,25.1,98.48,17,257.72,2
2026-02-18 04:46:00,30.26,53.46,48,1.56,0
2026-02-18 04:46:30,26.18,85.64,24,85.71,2
2026-02-18 04:53:00,27.23,85.77,29,141.92,2
2026-02-18 04:53:30,35.7,57.34,51,0,0
2026-02-18 04:56:00,23.86,91.04,32,0,2
2026-02-18 04:57:00,26.6,88.34,41,19.52,1
2026-02-18 04:58:00,31.75,48.19,47,35.81,0
2026-02-18 04:59:00,33.84,64.03,49,3.43,0
2026-02-18 04:59:30,30.59,71.88,42,54.38,1
2026-02-18 05:01:00,29.03,88.26,44,67.5,1
2026-02-18 05:04:00,25.41,100.32,21,169.71,2
2026-02-18 05:12:00,33.87,44.88,44,21.53,0
2026-02-18 05:15:00,26.78,86.15,0,638.09,2
2026-02-18 05:16:00,28.91,83.93,41,45.39,1
2026-02-18 05:19:00,31.42,74.61,42,64.99,1
2026-02-18 05:20:00,32.1,49.81,48,18.42,0
2026-02-18 05:21:00,31.34,74.72,37,0,1
2026-02-18 05:22:00,28.96,69.09,40,25.52,1
2026-02-18 05:23:00,32.42,58.34,51,0,0
2026-02-18 05:25:00,23.86,99.13,0,155.65,2
2026-02-18 05:25:30,32.04,55.41,50,11.78,0
2026-02-18 05:26:00,28.48,73.15,43,57.36,1
2026-02-18 05:29:00,32.6,42.07,47,13.45,0
2026-02-18 05:30:00,26.29,91.87,28,512.72,2
2026-02-18 05:32:00,36.39,66.08,51,0,0
2026-02-18 05:36:00,34.68,58.83,48,0,0
2026-02-18 05:38:00,23.54,80.73,18,537.6,2
2026-02-18 05:38:20,25.42,97.64,22,523.87,2
2026-02-18 05:38:40,30.98,52.84,42,0,0
2026-02-18 05:40:00,24.71,96.46,13,722.34,2
2026-02-18 05:43:00,32.19,77.39,34,76.87,1
2026-02-18 05:44:00,23.22,87.83,19,223.85,2
2026-02-18 05:44:20,31.29,43.51,43,0,0
2026-02-18 05:44:40,22.64,101.68,23,398.13,2
2026-02-18 05:49:00,27.85,82.29,36,86.27,1
2026-02-18 05:53:00,30.61,80.97,42,0,1
2026-02-18 05:56:00,30.17,78.05,38,64.66,1
2026-02-18 05:56:30,32.28,48.7,53,0,0
2026-02-18 05:58:00,34.37,64.77,41,0,0
2026-02-18 05:59:00,29.31,74.78,39,60.13,1
2026-02-18 06:01:00,31.38,55.4,52,6.38,0
2026-02-18 06:02:00,30.95,72.63,41,47.06,1
2026-02-18 06:02:20,0,87.88,11,495.03,2
2026-02-18 06:02:40,0,51.13,0,1.32,0
2026-02-18 06:08:00,27.91,87.19,32,39.41,1
2026-02-18 06:08:30,34.16,58.64,44,0,0
2026-02-18 06:09:00,26.07,70.72,37,54.97,1
2026-02-18 06:09:30,29.15,86.56,45,58.93,1
2026-02-18 06:12:00,35.95,55.6,50,21.78,0
2026-02-18 06:15:00,28.69,97.77,12,723.46,2
2026-02-18 06:15:30,27.31,84.55,37,24.55,1
2026-02-18 06:17:00,25.98,95.11,25,483.14,2
2026-02-18 06:18:00,27.66,83.28,43,32.09,1
2026-02-18 06:21:00,28.08,68.88,38,61.34,1
2026-02-18 06:21:30,33.02,48.53,47,5.37,0
2026-02-18 06:22:00,31.92,53.44,42,5.14,0
2026-02-18 06:25:00,30.9,48.1,50,0,0
2026-02-18 06:27:00,25.56,90.83,41,96.57,1
2026-02-18 06:28:00,35.72,47.35,48,11.05,0
2026-02-18 06:29:00,22.59,90.77,20,238.33,2
2026-02-18 06:31:00,28.98,80.43,39,86.93,1
2026-02-18 06:33:00,32.41,46.11,45,12.65,0
2026-02-18 06:34:00,34.87,46.34,55,0,0
2026-02-18 06:34:30,25.15,96.39,29,719.18,2
2026-02-18 06:35:00,22.48,97.22,23,214.02,2
2026-02-18 06:35:30,33.86,43.59,50,0,0
2026-02-18 06:36:00,25.03,93.3,14,295.27,2
2026-02-18 06:39:00,27.67,96.32,24,495.65,2
2026-02-18 06:40:00,31.97,47.95,52,0,0
2026-02-18 06:54:00,34.67,41.59,50,9.26,0
2026-02-18 06:56:00,22.65,88.18,25,0,2
2026-02-18 06:58:00,34.15,54.26,51,12.23,0
2026-02-18 07:00:00,23.53,94.26,15,309.64,2
2026-02-18 07:01:00,30.51,78.03,33,119.09,1
2026-02-18 07:05:00,22.49,97.02,20,594.76,2
2026-02-18 07:05:30,23.09,89.25,23,0,2
2026-02-18 07:06:00,30.21,90.49,37,34.38,1
2026-02-18 07:06:30,35.06,0,46,15.83,0
2026-02-18 07:08:00,29.68,78.13,38,56.73,1
2026-02-18 07:10:00,25.62,104.49,27,222.43,2
2026-02-18 07:12:00,26.56,84.05,15,613.26,2
2026-02-18 07:18:00,33.61,0,44,0,0
2026-02-18 07:20:00,24.56,101.46,27,295.96,2
2026-02-18 07:22:00,22.43,0,22,785.85,2
2026-02-18 07:27:00,27.02,91.05,19,565.77,2
2026-02-18 07:29:00,33.63,53.05,41,32,0
2026-02-18 07:29:12,26.05,68.18,45,79.82,1
2026-02-18 07:29:24,33.98,38.89,46,0,0
2026-02-18 07:29:36,28.92,85.46,36,108.1,1
2026-02-18 07:29:48,23.1,88.53,18,752.13,2
2026-02-18 07:35:00,35.35,47.74,42,0,0
2026-02-18 07:37:00,29.24,86.66,37,17.36,1
2026-02-18 07:39:00,32.97,48.41,51,0,0
2026-02-18 07:40:00,30.96,77.61,35,79.5,1
2026-02-18 07:41:00,27.2,90.91,23,549.19,2
2026-02-18 07:41:30,35.7,58.29,47,5.76,0
2026-02-18 07:43:00,23.29,90.13,20,484.14,2
2026-02-18 07:43:30,34.94,51.71,46,17,0
2026-02-18 07:44:00,27.01,77,42,28.99,1
2026-02-18 07:46:00,27.4,92.43,0,384.45,2
2026-02-18 07:46:30,30.32,47.98,50,0,0
2026-02-18 07:48:00,26.34,83.39,33,103.98,1
2026-02-18 07:50:00,25.82,90.32,17,291.65,2
2026-02-18 07:51:00,25.13,88.78,21,242.69,2
2026-02-18 07:51:30,26.34,88.8,35,31.93,1
2026-02-18 07:52:00,30.94,62.95,46,6.99,0
2026-02-18 07:53:00,34.96,44,48,14.72,0
2026-02-18 07:53:30,22.42,92.11,31,162.53,2
2026-02-18 07:54:00,27.34,93.98,39,30.15,1
2026-02-18 07:55:00,28.09,90.21,0,79.27,1
2026-02-18 07:55:30,32.01,57.65,44,0,0
2026-02-18 07:56:00,23.47,83.64,20,341.22,2
2026-02-18 08:03:00,25.76,93.88,12,730.53,2
2026-02-18 08:05:00,35.23,49.78,48,0,0
2026-02-18 08:06:00,35.57,50.84,48,12.64,0
2026-02-18 08:07:00,34.38,61.56,50,12.25,0
2026-02-18 08:11:00,31.36,39.34,45,18.1,0
2026-02-18 08:11:30,31.4,73.73,35,54.74,1
2026-02-18 08:15:00,27.2,99.76,8,669.17,2
2026-02-18 08:17:00,23.72,97.17,27,278.58,2
2026-02-18 08:20:00,33.67,58.16,47,0,0
2026-02-18 08:20:30,29.55,86.09,39,68.32,1
2026-02-18 08:24:00,27.42,80.71,37,48.06,1
2026-02-18 08:25:00,30.67,43.04,38,10.44,0
2026-02-18 08:29:00,31.51,49.6,48,12.33,0
2026-02-18 08:30:00,32.51,42.68,52,1.43,0
2026-02-18 08:33:00,31.68,52.24,50,16.36,0
2026-02-18 08:33:30,27.89,85.1,35,67.21,1
2026-02-18 08:37:00,35.23,47.38,53,0,0
2026-02-18 08:38:00,31,42.9,44,0,0
2026-02-18 08:39:00,24.04,97.93,26,216.84,2
2026-02-18 08:39:20,26.84,83.01,35,14.49,1
2026-02-18 08:39:40,26.3,74.86,36,71.64,1
2026-02-18 08:41:00,36.18,51.24,0,5.84,0
2026-02-18 08:43:00,29.94,90.18,38,83.69,1
2026-02-18 08:43:30,34.31,55.28,48,5.03,0
2026-02-18 08:46:00,24.73,87.18,23,399.87,2
2026-02-18 08:46:30,25.01,79.43,9,774.46,2
2026-02-18 08:47:00,30.87,72.74,32,108.54,1
2026-02-18 08:48:00,26.97,87.39,24,559.79,2
2026-02-18 08:50:00,28.05,86.87,22,0,2
2026-02-18 08:50:30,28.92,74.5,40,59.88,1
2026-02-18 08:53:00,26.55,84.87,13,775.27,2
2026-02-18 08:54:00,35.04,45.6,50,2.41,0
2026-02-18 08:54:20,34.68,48.54,41,0,0
2026-02-18 08:54:40,29.16,87.58,40,87.63,1
2026-02-18 08:56:00,32.4,85.88,34,29.43,1
2026-02-18 08:57:00,26.61,75.41,39,56.73,1
2026-02-18 08:58:00,26.98,90.23,0,445.9,2
2026-02-18 08:58:30,26.03,85.22,32,70.87,1
2026-02-18 08:59:00,26.11,82.65,42,17.38,1
2026-02-18 09:00:00,29.66,74.75,35,45.73,1
2026-02-18 09:01:00,23.95,0,22,490.86,2
2026-02-18 09:04:00,26.58,79.31,33,98.93,1
2026-02-18 09:11:00,26.98,91.37,28,181.73,2
2026-02-18 09:11:20,29.18,0,40,83.53,1
2026-02-18 09:11:40,29.8,76.27,41,44.88,1
2026-02-18 09:12:00,26.81,74.99,39,74.19,1
2026-02-18 09:12:30,31.93,42.73,44,20.32,0
2026-02-18 09:14:00,31.48,44.03,50,0,0
2026-02-18 09:18:00,30,59.35,52,0,0
2026-02-18 09:18:30,31.85,53.6,52,27.77,0
2026-02-18 09:19:00,22.65,88.56,23,224.63,2
2026-02-18 09:22:00,30.78,86.06,37,66.33,1
2026-02-18 09:23:00,24.04,100.37,23,233.02,2
2026-02-18 09:26:00,30.08,72.73,37,46.57,1
2026-02-18 09:34:00,30.86,82.79,36,96.17,1
2026-02-18 09:36:00,33.7,57.53,49,16.29,0
2026-02-18 09:38:00,32.9,39.76,48,0,0
2026-02-18 09:40:00,29.58,84,0,40.33,1
2026-02-18 09:40:30,32.58,49.24,42,27.65,0
2026-02-18 09:41:00,22.57,91.3,22,539.05,2
2026-02-18 09:41:30,23.83,93.57,19,155.01,2
2026-02-18 09:45:00,35.31,51.27,49,0,0
2026-02-18 09:52:00,32.48,43.31,48,0,0
2026-02-18 09:52:30,34.88,51.79,52,34.78,0
2026-02-18 09:54:00,34.44,56.17,45,9.03,0
2026-02-18 09:58:00,33.65,58.49,53,33.39,0
2026-02-18 09:58:30,34.66,53.91,52,15.19,0
2026-02-18 10:00:00,22.01,100.38,15,452.92,2
2026-02-18 10:05:00,34.51,44.44,42,18.77,0
2026-02-18 10:05:30,35.51,50.16,45,0,0
2026-02-18 10:07:00,0,87.52,41,48.94,1
2026-02-18 10:08:00,33.13,63.63,52,0,0
2026-02-18 10:12:00,28.19,0,16,612.96,2
2026-02-18 10:12:30,27.94,78.9,43,61.71,1
2026-02-18 10:14:00,27.84,88.72,22,352.5,2
2026-02-18 10:16:00,33.76,57.64,43,0,0
2026-02-18 10:23:00,31.76,54.43,50,5.79,0
2026-02-18 10:24:00,32.2,46.3,47,0,0
2026-02-18 10:26:00,22.53,95.42,35,287.51,2
2026-02-18 10:27:00,34.17,44.8,41,0,0
2026-02-18 10:33:00,29.75,83.36,35,0,1
2026-02-18 10:34:00,34.01,48.09,41,3.6,0
2026-02-18 10:35:00,24.43,97.6,14,376.36,2
2026-02-18 10:36:00,28.05,78.03,37,106.88,1
2026-02-18 10:36:30,29.76,69.24,36,61.76,1
2026-02-18 10:37:00,29.44,86.39,39,18.34,1
2026-02-18 10:37:30,24.92,92.21,14,348.39,2
2026-02-18 10:40:00,32.89,60.72,42,0,0
2026-02-18 10:42:00,29.88,77.99,36,100.52,1
2026-02-18 10:42:30,28.67,85.34,43,0,1
2026-02-18 10:44:00,26.44,77.01,35,52.18,1
2026-02-18 10:46:00,30.54,57.7,47,11.76,0
2026-02-18 10:58:00,23.1,88.87,35,239.1,2
2026-02-18 10:58:30,24.84,91.39,23,638.62,2
2026-02-18 11:01:00,22.57,88.48,20,320.83,2
2026-02-18 11:03:00,30.77,43.42,46,8.19,0
2026-02-18 11:08:00,31.48,47.78,51,0,0
