timestamp,satellite_prn,satellite_elevation_deg,satellite_azimuth_deg,temperature_C,humidity_%,rain_intensity_mm_hr,rain_sensor_value,snr_measured_dbhz,label
2026-01-30 16:05,24.32,19.02,278.5,32.01,47.37,0.0,10.83,48,0
2026-02-27 01:54,5.66,49.27,74.24,27.67,84.31,3.75,88.6,34,1
2026-02-12 03:04,24.98,22.17,73.18,29.32,86.28,0.15,0.0,37,1
2026-02-08 00:53,11.69,22.22,0.21,31.61,62.4,0.0,0.0,45,0
2026-02-27 12:22,21.1,68.78,359.15,31.68,40.06,0.0,0.0,45,0
2026-02-21 19:09,14.75,14.68,304.49,0.0,102.61,39.79,798.37,3,2
2026-02-28 16:27,0.66,8.09,74.43,33.41,43.77,0.66,0.0,42,0
2026-02-18 11:19,19.69,37.9,27.18,32.97,51.85,0.0,8.94,45,0
2026-02-14 05:28,16.23,47.31,76.81,35.22,53.59,0.0,0.0,45,0
2026-02-21 11:30,28.96,26.6,258.9,26.96,75.01,2.35,74.57,38,1
2026-01-24 03:00,5.8,18.83,231.18,23.88,90.3,34.4,686.77,26,2
2026-02-15 11:02,7.12,12.61,112.75,22.64,86.84,17.42,327.31,26,2
2026-01-27 12:19,3.81,23.56,99.39,21.82,87.03,35.42,705.53,15,2
2026-02-28 08:15,7.52,53.72,334.58,26.7,78.86,2.1,57.59,43,1
2026-01-29 08:03,10.55,62.09,262.19,30.64,82.37,2.87,0.0,37,1
2026-01-29 09:24,8.91,41.69,-2.11,23.3,93.8,30.97,607.09,8,2
2026-02-26 15:56,8.35,35.68,63.87,31.61,78.24,2.99,66.08,36,1
2026-02-26 14:58,6.84,41.15,209.59,36.04,0.0,0.0,16.54,48,0
2026-02-14 02:31,31.22,60.43,135.46,28.67,78.29,4.89,61.72,37,1
2026-02-08 19:39,14.35,84.46,239.99,26.76,80.74,3.48,89.67,35,1
2026-01-22 13:30,30.35,29.94,91.78,30.55,42.91,0.32,2.02,0,0
2026-01-24 13:40,14.36,48.57,278.35,23.67,89.03,13.06,234.81,26,2
2026-02-27 01:17,32.01,57.0,206.15,29.69,47.3,0.47,0.0,51,0
2026-01-20 09:51,9.59,81.29,280.96,28.04,73.3,0.79,27.54,40,1
2026-01-28 09:25,10.63,20.79,238.57,32.68,46.5,0.53,0.0,45,0
2026-02-23 07:37,29.71,50.79,149.07,30.99,77.97,4.83,94.7,39,1
2026-01-28 00:41,16.66,36.74,299.38,27.32,100.58,33.38,676.93,16,2
2026-01-31 10:11,13.06,80.93,319.18,28.62,72.78,0.72,38.3,41,1
2026-01-22 02:01,17.76,85.18,342.9,27.29,98.65,39.26,781.22,19,2
2026-01-30 01:34,15.63,48.78,319.27,31.39,94.13,1.27,18.94,36,1
2026-03-02 19:54,9.68,19.82,156.56,29.3,88.55,1.65,38.77,40,1
2026-01-24 04:14,31.11,14.1,166.94,32.16,77.7,4.64,100.62,38,1
2026-02-26 15:59,32.63,38.33,253.77,31.57,41.0,0.0,0.0,50,0
2026-01-29 02:49,6.61,55.24,75.07,32.07,49.38,0.0,29.23,45,0
2026-02-27 00:14,6.38,13.53,239.68,22.06,98.61,37.49,739.57,11,2
2026-01-21 09:09,9.24,82.45,130.38,28.22,69.17,0.0,19.12,43,1
2026-02-19 06:40,15.98,56.6,105.08,31.21,43.3,0.0,0.0,44,0
2026-02-02 10:12,0.54,73.77,306.76,26.2,84.62,3.06,88.06,37,1
2026-01-20 07:10,28.66,47.96,50.33,27.94,95.55,38.33,808.04,13,2
2026-02-06 00:25,13.13,16.52,202.41,29.85,85.19,1.7,40.97,34,1
2026-01-29 22:26,7.34,36.18,75.26,30.68,52.41,0.0,3.09,51,0
2026-02-25 22:26,16.06,49.12,116.69,23.2,86.9,36.53,733.52,12,2
2026-02-14 07:00,24.25,74.89,110.33,32.01,48.27,0.12,18.09,44,0
2026-02-03 01:24,21.46,30.28,166.09,28.93,77.25,3.69,67.38,0,1
2026-02-22 19:28,24.35,47.49,209.51,23.65,90.26,36.25,730.64,20,2
2026-03-02 23:48,31.61,65.4,278.8,27.56,96.43,26.34,501.22,27,2
2026-02-10 13:29,11.78,65.88,166.85,27.85,70.99,0.25,50.95,37,1
2026-02-15 11:24,22.19,0.0,25.16,29.89,85.13,1.91,46.52,42,1
2026-02-06 11:56,6.52,70.32,226.86,31.29,70.65,1.0,24.49,37,1
2026-02-22 17:18,18.85,8.02,81.06,23.56,97.32,35.05,0.0,19,2
2026-01-25 22:11,27.98,9.1,235.42,29.42,79.21,4.12,54.64,36,1
2026-02-10 21:35,11.13,42.18,236.71,30.54,53.79,0.36,23.86,42,0
2026-02-27 19:55,25.01,83.92,1.21,27.17,75.44,0.0,11.47,42,1
2026-01-20 10:56,21.13,69.8,169.02,31.78,52.34,0.11,20.22,50,0
2026-02-13 03:39,9.96,14.77,60.08,29.98,83.81,3.21,81.69,38,1
2026-01-23 03:45,6.12,20.01,254.09,35.73,47.73,0.0,26.09,49,0
2026-01-28 21:29,7.79,5.51,242.93,32.93,41.26,0.48,0.0,40,0
2026-03-02 13:57,15.84,31.3,341.24,29.26,90.87,5.04,84.32,36,1
2026-02-28 00:44,19.73,14.58,6.4,0.0,90.43,12.84,298.3,19,2
2026-03-04 01:53,20.89,20.71,277.97,29.1,81.29,4.64,109.47,36,1
2026-02-12 19:23,2.68,19.62,125.52,26.45,80.93,3.97,46.1,35,1
2026-02-07 00:00,3.26,82.12,0.0,26.07,72.59,1.41,42.08,46,1
2026-01-26 14:19,24.61,40.76,38.08,33.28,52.59,0.0,0.0,46,0
2026-02-10 22:21,0.0,73.4,266.37,31.11,74.22,3.45,78.02,43,1
2026-02-03 13:56,28.08,51.18,14.54,25.54,73.32,4.22,115.19,34,1
2026-02-06 02:03,17.3,31.96,252.81,30.79,57.52,0.23,0.0,42,0
2026-01-24 03:44,0.88,13.94,53.19,31.92,84.62,2.43,21.41,43,1
2026-02-09 01:45,21.85,41.53,153.55,30.02,92.91,3.5,88.11,37,1
2026-02-19 23:23,13.48,26.63,31.25,29.32,78.72,4.35,94.39,37,1
2026-01-20 01:41,27.31,41.16,212.4,30.89,45.07,0.13,0.0,49,0
2026-01-31 07:02,11.23,37.04,33.16,26.17,75.71,1.26,6.28,36,1
2026-02-13 18:52,2.15,20.69,106.32,28.42,75.14,2.11,56.12,39,1
2026-01-31 20:49,8.46,40.6,320.43,23.99,85.44,24.42,485.68,15,2
2026-01-24 08:57,2.65,64.05,178.2,25.65,101.93,10.91,209.39,20,2
2026-01-29 17:01,30.54,59.72,54.12,35.1,58.24,0.0,2.58,45,0
2026-01-25 22:55,4.59,78.57,253.11,26.19,98.37,34.72,685.88,16,2
2026-02-27 18:42,32.08,13.65,0.0,31.95,53.5,0.0,46.76,47,0
2026-01-28 03:02,13.91,13.69,310.17,27.65,90.13,0.98,13.66,36,1
2026-02-26 13:42,32.23,83.54,5.42,31.61,78.95,2.66,20.97,41,1
2026-02-05 10:04,21.6,47.56,109.56,35.48,60.25,0.62,12.02,51,0
2026-02-25 16:10,1.04,57.23,67.39,24.66,96.14,31.9,621.23,23,2
2026-01-25 05:23,32.08,77.76,81.12,28.1,71.96,2.71,93.08,41,1
2026-01-21 06:54,30.11,63.72,230.65,33.63,58.47,0.0,6.58,50,0
2026-02-07 01:13,4.04,0.0,14.67,33.98,55.42,0.16,38.91,41,0
2026-02-27 22:14,0.0,74.37,174.23,29.5,73.7,2.55,61.15,37,1
2026-02-07 20:53,12.01,13.82,193.5,24.7,94.5,6.5,136.84,30,2
2026-02-01 01:43,18.18,45.81,131.85,26.45,81.72,39.45,785.31,9,2
2026-01-24 21:44,27.7,35.87,269.69,25.51,94.73,33.49,651.78,18,2
2026-02-13 08:35,20.93,16.75,172.34,34.74,38.06,0.0,3.26,50,0
2026-01-31 13:22,15.28,9.86,106.5,0.0,95.19,15.82,280.11,16,2
2026-01-20 02:52,1.09,76.7,62.06,0.0,78.99,2.93,27.85,42,1
2026-03-04 10:18,21.49,80.25,285.44,31.35,87.52,1.18,47.75,42,1
2026-02-27 18:04,21.13,82.84,247.64,27.59,89.78,17.54,337.02,20,2
2026-03-01 11:03,1.03,19.42,179.71,27.6,79.57,0.77,0.0,43,1
2026-02-03 12:54,7.52,14.58,190.51,32.56,50.36,0.55,7.86,45,0
2026-03-02 21:24,13.59,47.74,0.0,33.88,46.32,0.21,0.62,47,0
2026-01-24 04:46,14.36,20.02,267.24,33.86,47.49,1.18,10.88,44,0
2026-02-18 04:19,9.62,70.4,107.87,31.04,39.99,0.51,0.0,43,0
2026-01-26 18:56,19.95,15.27,330.44,33.48,52.61,0.0,0.0,47,0
2026-02-06 21:23,20.05,53.56,96.44,32.44,54.32,0.0,0.0,52,0
2026-01-21 01:15,26.9,32.49,168.04,23.01,87.5,7.72,160.51,30,2
2026-02-07 01:21,14.2,59.83,301.19,33.72,42.46,0.0,19.09,42,0
2026-02-14 19:55,13.46,39.52,76.96,26.25,89.27,1.26,0.0,40,1
2026-02-27 08:56,12.8,73.46,57.46,31.54,81.52,3.76,76.44,42,1
2026-01-21 07:24,4.27,71.46,198.26,31.5,52.32,0.0,7.94,48,0
2026-03-03 04:26,20.61,62.63,301.44,29.43,82.87,4.15,72.9,38,1
2026-02-22 03:16,16.93,51.15,70.77,35.23,52.41,0.0,0.0,52,0
2026-02-02 17:46,6.97,37.67,61.63,36.13,49.74,0.4,0.0,43,0
2026-02-02 13:56,29.24,38.66,173.57,31.6,60.34,0.25,0.0,51,0
2026-01-29 16:05,9.18,27.5,253.41,27.01,89.38,22.79,466.82,15,2
2026-02-18 21:29,29.95,61.67,55.46,22.98,90.18,13.71,269.15,33,2
2026-03-03 08:49,26.79,17.8,45.07,29.73,51.34,0.54,0.0,0,0
2026-02-03 01:57,0.0,16.0,54.12,24.41,99.78,32.75,639.71,20,2
2026-02-23 08:08,26.09,14.69,42.46,32.38,45.14,0.68,14.09,46,0
2026-02-22 03:42,29.73,31.1,99.16,33.29,55.19,0.0,3.11,49,0
2026-02-13 10:21,23.07,9.08,29.08,27.72,77.32,2.21,67.82,37,1
2026-02-15 20:39,15.56,5.83,211.06,27.57,89.81,12.53,265.95,27,2
2026-01-26 09:21,20.04,11.72,11.25,29.77,58.87,0.52,21.78,52,0
2026-02-27 17:29,13.64,49.68,324.53,30.37,80.22,2.43,47.47,35,1
2026-02-26 17:56,28.48,0.0,359.79,33.92,46.37,0.0,0.0,48,0
2026-01-22 17:58,8.07,39.97,266.87,23.78,85.69,20.42,423.46,30,2
2026-02-14 03:31,20.57,25.71,269.27,25.46,87.79,39.07,0.0,6,2
2026-03-01 16:44,3.39,23.3,335.51,27.21,74.68,1.04,50.39,33,1
2026-02-13 23:50,25.08,52.79,11.2,26.99,89.22,20.32,416.42,28,2
2026-01-29 12:54,1.44,50.45,118.08,33.75,53.91,0.68,18.18,45,0
2026-02-24 08:50,23.47,53.27,285.33,22.54,94.67,39.22,795.88,20,2
2026-03-02 12:18,25.17,80.34,250.24,26.56,0.0,4.94,125.05,0,1
2026-02-24 00:56,21.36,33.09,57.03,21.83,86.3,21.94,436.52,16,2
2026-03-02 11:32,8.8,49.08,337.1,25.39,96.32,22.92,479.69,16,2
2026-02-27 11:51,1.42,78.66,223.13,35.75,45.79,0.1,17.12,48,0
2026-02-25 07:10,26.98,50.49,162.41,31.16,89.89,4.81,110.95,45,1
2026-02-26 21:35,5.57,49.64,320.11,32.74,58.73,0.0,2.86,43,0
2026-02-14 01:24,19.52,70.65,0.0,29.85,81.25,1.73,26.62,35,1
2026-01-30 19:45,14.8,19.94,212.64,28.34,100.35,7.67,143.37,18,2
2026-02-07 16:30,15.41,31.25,250.19,25.5,98.79,25.55,546.75,5,2
2026-01-21 06:26,5.8,18.17,261.03,28.02,77.08,4.6,98.51,42,1
2026-01-27 21:01,4.78,60.03,130.46,35.2,45.17,0.0,5.27,49,0
2026-01-28 07:06,28.21,15.93,180.01,34.89,43.36,0.0,10.63,39,0
2026-02-24 10:12,0.0,85.65,152.28,30.43,55.56,0.72,0.0,45,0
2026-02-15 15:59,10.65,34.62,52.02,30.86,51.12,0.0,7.89,49,0
2026-01-20 07:16,14.51,49.4,356.05,25.59,89.73,0.0,76.46,39,1
2026-01-20 09:56,0.0,61.94,138.5,29.8,90.49,4.54,108.65,39,1
2026-01-25 20:20,6.2,80.18,256.67,35.33,56.19,0.22,3.52,48,0
2026-01-26 05:58,21.2,28.4,263.78,27.97,86.72,0.29,0.0,46,1
2026-01-31 04:23,3.88,28.79,0.0,25.18,95.94,9.45,182.19,17,2
2026-02-26 01:32,1.34,19.44,129.37,30.53,73.03,1.42,18.95,37,1
2026-01-22 22:12,19.78,54.2,221.35,23.37,89.11,13.46,234.27,15,2
2026-02-13 02:57,11.27,81.83,162.42,35.08,41.92,0.0,0.0,45,0
2026-02-01 12:33,0.0,22.87,97.75,26.57,101.32,0.0,793.7,14,2
2026-02-21 22:34,14.74,51.4,108.65,30.22,53.67,0.12,0.0,49,0
2026-01-25 09:19,9.08,74.79,280.93,22.0,89.26,16.91,325.82,31,2
2026-01-25 02:41,5.63,9.9,196.87,31.46,85.45,1.97,59.25,33,1
2026-02-12 15:41,13.59,28.61,37.96,23.39,93.6,29.76,589.02,18,2
2026-01-30 15:14,6.23,73.4,190.22,30.48,78.94,5.33,0.0,39,1
2026-01-27 14:28,21.04,5.46,56.55,35.84,46.12,0.29,0.0,46,0
2026-02-08 10:41,10.38,64.73,112.34,29.41,76.84,2.86,38.77,42,1
2026-03-04 08:44,11.89,44.54,216.14,0.0,44.08,0.35,0.0,51,0
2026-01-29 04:15,29.22,80.35,177.59,36.07,48.59,0.07,25.84,51,0
2026-02-14 23:45,8.51,51.09,347.72,31.46,56.21,0.0,26.47,44,0
2026-02-24 01:19,17.7,55.83,260.14,32.02,58.94,0.3,18.44,50,0
2026-02-04 11:26,3.11,21.07,166.25,24.8,101.06,37.22,755.69,12,2
2026-02-19 03:43,4.13,23.73,191.53,30.06,79.12,2.26,60.7,29,1
2026-02-08 05:33,19.32,25.65,187.72,27.27,69.62,3.74,104.34,36,1
2026-03-01 13:48,19.9,5.53,326.42,33.28,53.02,0.64,17.93,45,0
2026-02-07 00:41,12.42,0.0,209.16,26.71,82.74,1.5,0.0,42,1
2026-02-25 07:00,31.96,53.67,49.4,25.76,93.95,31.94,0.0,16,2
2026-02-07 17:10,3.41,63.73,32.38,25.56,94.15,32.73,665.6,26,2
2026-02-04 03:22,14.01,56.07,157.58,31.01,58.47,0.88,0.0,52,0
2026-02-04 22:41,20.08,27.86,263.8,25.42,82.45,11.66,245.65,31,2
2026-02-25 15:54,21.82,39.53,140.03,32.99,43.87,0.99,14.34,53,0
2026-02-08 00:17,28.8,55.44,278.18,32.09,74.82,2.48,58.1,40,1
2026-01-21 17:47,26.96,15.72,26.26,34.73,48.06,0.12,16.17,50,0
2026-02-15 20:04,25.02,79.17,44.9,26.52,86.51,25.8,530.73,18,2
2026-02-18 07:46,10.45,60.53,240.34,33.28,55.95,0.0,2.45,46,0
2026-02-06 15:48,16.97,45.4,193.02,32.71,52.87,0.26,17.03,52,0
2026-02-14 03:10,8.73,63.43,206.12,23.29,79.48,28.71,577.81,18,2
2026-01-23 15:46,1.81,35.43,203.47,30.57,89.77,4.35,81.33,34,1
2026-02-23 22:18,4.43,12.22,142.1,32.74,38.68,0.0,9.94,42,0
2026-02-15 05:50,25.93,15.88,171.61,33.23,49.67,0.0,7.74,45,0
2026-02-09 03:43,9.67,86.0,161.53,23.05,87.57,31.97,645.64,32,2
2026-02-08 21:28,20.38,25.12,97.27,29.6,84.19,3.73,69.35,34,1
2026-02-25 13:17,2.06,11.53,162.49,30.54,86.57,3.76,69.32,44,1
2026-02-20 06:35,25.67,40.66,293.13,26.92,100.4,28.32,583.04,13,2
2026-01-20 11:03,20.71,60.77,131.89,29.76,81.33,4.11,61.84,39,1
2026-01-30 23:19,17.07,35.61,241.93,29.03,85.4,2.61,34.22,40,1
2026-02-04 22:14,8.29,39.05,347.65,26.66,88.61,19.48,386.19,21,2
2026-03-03 21:11,28.19,0.0,169.95,32.09,84.13,2.62,37.49,37,1
2026-02-23 15:20,23.31,80.39,349.54,29.08,79.88,1.88,31.25,47,1
2026-02-28 14:20,14.11,76.32,178.92,26.43,86.49,4.9,115.15,41,1
2026-01-21 00:05,21.55,6.34,341.1,23.97,82.66,22.62,512.29,11,2
2026-02-24 11:41,27.17,28.15,28.12,30.83,46.17,0.29,17.88,42,0
2026-02-28 16:36,11.78,79.97,282.32,31.5,53.88,1.09,9.96,45,0
2026-01-26 06:50,5.2,60.44,199.24,31.26,47.6,0.0,6.46,52,0
2026-02-23 08:09,13.05,41.13,190.19,33.04,47.41,0.36,0.0,53,0
2026-02-17 13:21,20.11,32.07,253.92,36.68,47.01,0.07,38.85,43,0
2026-02-27 02:19,25.5,49.33,360.88,29.56,79.88,2.54,104.48,35,1
2026-02-23 04:22,7.57,37.63,239.78,29.75,73.17,0.84,14.11,35,1
2026-02-03 12:24,16.45,9.53,12.96,25.68,86.14,19.01,327.84,22,2
2026-02-06 02:09,23.25,10.32,265.16,27.56,91.1,29.76,615.75,22,2
2026-02-23 14:41,16.49,31.84,122.42,31.76,74.77,1.26,7.32,35,1
2026-02-20 02:18,32.27,50.05,104.22,0.0,97.3,34.06,678.03,22,2
2026-02-01 21:07,25.03,0.0,231.47,30.44,93.14,5.4,72.88,44,1
2026-01-24 23:22,7.13,33.29,353.69,29.91,45.03,0.0,0.0,51,0
2026-01-21 21:12,15.31,27.97,300.96,33.9,43.5,0.0,28.34,41,0
2026-01-22 05:51,0.0,16.63,17.92,31.06,42.77,0.29,5.08,48,0
2026-03-03 03:22,6.03,21.63,58.35,0.0,51.46,0.0,4.06,46,0
2026-02-18 02:42,0.0,38.69,326.24,26.81,85.89,1.07,69.42,42,1
2026-02-12 19:57,11.75,50.01,277.32,27.22,74.71,0.4,14.85,36,1
2026-02-20 09:25,27.7,47.02,170.69,25.59,89.36,38.09,735.64,16,2
2026-02-22 08:53,26.94,31.48,118.82,31.14,87.07,2.22,59.04,37,1
2026-02-23 20:12,24.96,0.0,308.46,25.44,93.18,36.43,707.77,22,2
2026-02-07 09:37,5.19,43.47,192.53,31.73,37.88,0.77,15.15,50,0
2026-02-05 04:43,17.76,65.86,314.71,34.57,46.1,0.0,20.16,45,0
2026-01-27 05:53,7.28,39.9,345.44,29.88,92.71,1.12,0.0,40,1
2026-02-01 05:07,21.44,71.97,60.3,24.66,91.21,20.57,425.79,26,2
2026-01-22 20:32,4.62,79.8,16.91,27.28,79.83,0.0,1.25,38,1
2026-02-08 06:29,1.15,27.83,150.61,35.08,50.22,0.0,0.0,0,0
2026-01-20 00:32,1.12,65.3,307.65,25.66,98.64,13.89,218.23,36,2
2026-02-11 19:58,13.69,79.64,246.04,22.12,89.21,15.18,275.03,26,2
2026-02-19 01:32,14.97,73.14,232.39,23.32,101.87,11.78,259.98,28,2
2026-02-28 03:04,0.0,37.32,114.29,25.24,96.64,19.72,424.79,20,2
2026-01-31 21:32,18.87,65.93,346.9,35.82,54.38,0.0,0.0,55,0
2026-02-18 01:05,8.48,28.77,56.73,25.67,98.41,34.07,647.77,11,2
2026-01-31 13:02,12.13,53.1,68.14,27.73,93.11,2.67,44.41,37,1
2026-02-16 19:38,7.09,24.29,57.42,23.04,95.97,11.43,201.81,19,2
2026-02-15 13:11,29.85,45.06,259.84,31.07,49.93,0.0,0.0,44,0
2026-02-05 22:37,2.07,18.04,195.23,29.78,45.85,0.61,0.0,51,0
2026-02-01 15:29,14.47,13.17,167.83,28.34,90.91,12.38,244.89,23,2
2026-02-26 00:29,22.35,82.13,157.35,31.05,81.2,1.02,0.0,44,1
2026-01-21 03:59,10.54,28.55,167.03,35.28,52.35,0.0,1.92,42,0
2026-01-21 15:08,15.72,16.09,110.09,33.02,39.01,0.0,5.01,42,0
2026-02-19 19:55,28.3,11.92,218.87,35.27,57.21,0.0,0.0,42,0
2026-01-24 09:58,26.56,81.33,12.14,33.08,58.43,0.0,0.0,45,0
2026-02-01 17:24,25.73,27.39,188.51,22.04,86.41,38.26,764.92,0,2
2026-01-31 05:26,30.49,51.28,153.0,27.12,87.68,28.65,567.71,22,2
2026-02-23 19:14,8.85,44.6,274.45,31.25,75.15,1.27,1.17,43,1
2026-02-25 19:28,7.29,38.49,43.44,27.09,88.74,0.88,30.81,38,1
2026-02-22 08:51,16.65,65.14,334.66,25.56,94.67,22.06,470.23,29,2
2026-02-11 04:36,26.63,62.83,342.39,29.25,91.97,1.11,0.0,40,1
2026-02-05 16:02,10.69,14.29,116.82,27.56,98.74,36.86,755.37,9,2
2026-01-31 01:36,32.43,32.28,29.02,32.65,72.55,0.97,10.95,31,1
2026-02-02 22:32,12.85,54.62,344.54,23.61,96.59,0.0,154.01,37,2
2026-03-04 01:27,22.69,9.45,301.25,32.0,56.77,0.0,4.92,50,0
2026-02-14 08:36,18.76,21.38,211.38,30.13,84.92,2.02,49.62,39,1
2026-03-01 06:08,6.92,16.27,217.03,35.83,44.08,1.23,1.21,45,0
2026-01-24 04:42,9.36,82.89,149.48,30.87,54.85,0.0,0.0,52,0
2026-02-02 13:32,19.83,49.1,250.29,34.19,0.0,0.1,0.0,52,0
2026-02-01 14:51,15.79,26.95,329.92,30.27,57.05,0.0,0.0,43,0
2026-02-15 18:23,24.19,42.33,240.96,27.64,75.54,2.72,30.31,38,1
2026-02-11 16:40,4.55,30.54,99.04,32.63,45.97,0.5,23.06,50,0
2026-02-03 02:21,14.39,32.67,357.75,26.29,97.98,26.48,551.63,19,2
2026-02-17 00:22,7.42,52.82,201.16,28.95,76.65,4.45,103.85,36,1
2026-01-22 19:34,24.11,18.85,334.96,29.09,79.35,1.46,19.31,35,1
2026-02-01 02:59,15.22,24.88,296.58,23.27,95.42,16.26,302.18,21,2
2026-02-24 14:06,14.33,70.26,101.86,31.06,71.35,4.66,87.6,39,1
2026-02-18 20:16,23.78,24.13,171.58,21.95,84.17,6.59,98.36,31,2
2026-02-03 07:10,12.25,19.63,341.15,22.36,88.17,29.24,552.82,23,2
2026-01-28 07:22,22.82,0.0,249.77,27.48,81.79,1.57,25.44,35,1
2026-02-20 10:45,23.05,19.56,17.19,27.81,92.33,9.34,203.93,28,2
2026-02-10 23:00,4.08,19.16,205.73,33.91,39.28,0.04,16.39,0,0
2026-01-26 14:31,5.84,38.91,76.04,25.43,90.93,29.75,580.03,20,2
2026-01-30 15:40,16.03,56.44,184.38,25.83,103.33,10.91,197.82,25,2
2026-02-17 09:56,1.83,37.07,208.17,24.67,85.84,8.38,188.73,21,2
2026-02-09 09:16,29.82,48.18,39.32,29.64,84.38,2.42,0.0,33,1
2026-02-28 10:29,19.5,40.99,230.76,29.31,71.09,3.21,60.75,41,1
2026-02-03 21:42,24.08,55.2,140.75,32.07,44.81,0.0,0.0,46,0
2026-02-11 14:27,12.16,80.22,132.36,23.79,0.0,38.97,739.97,17,2
2026-01-25 20:42,24.33,12.72,197.08,26.97,82.37,10.2,218.41,29,2
2026-02-14 20:18,8.2,31.01,-1.54,34.27,57.49,0.6,14.38,52,0
2026-02-07 08:55,8.25,12.24,135.37,26.99,95.9,7.69,137.59,27,2
2026-02-10 06:10,29.82,75.38,328.85,29.36,85.27,3.39,71.88,41,1
2026-02-28 04:56,3.96,9.46,21.73,29.02,91.0,0.7,0.0,36,1
2026-02-27 17:01,13.94,50.45,59.22,34.76,41.3,0.11,0.0,46,0
2026-01-21 02:51,3.36,0.0,10.68,28.54,88.09,9.77,192.34,21,2
2026-02-18 18:06,21.33,22.24,39.3,27.74,70.17,1.49,0.0,42,1
2026-02-28 17:27,1.25,33.5,183.45,26.14,93.48,37.6,744.11,0,2
2026-01-22 08:49,26.08,17.14,228.26,27.17,96.97,16.38,300.72,29,2
2026-01-26 13:31,7.25,73.8,307.67,21.75,89.83,27.79,559.22,19,2
2026-03-01 09:30,29.4,14.72,82.46,33.4,47.58,0.0,0.0,47,0
2026-03-02 09:06,31.66,18.37,60.18,25.03,84.9,26.96,0.0,13,2
2026-02-20 19:57,25.14,36.24,217.71,31.07,71.64,4.39,84.66,39,1
2026-01-29 13:00,9.92,66.89,227.24,29.47,80.48,2.42,44.7,35,1
2026-02-28 03:47,18.49,36.52,305.44,31.27,84.91,2.24,27.11,35,1
2026-02-05 04:06,29.33,49.32,87.68,32.78,59.28,0.0,10.67,42,0
2026-01-21 13:59,1.74,46.42,342.24,27.27,88.42,12.33,196.82,23,2
2026-03-04 23:50,18.31,15.15,362.87,31.24,43.46,0.0,0.0,43,0
2026-01-21 21:21,11.75,80.28,38.93,26.95,88.12,29.38,577.67,20,2
2026-03-04 07:15,3.63,0.0,317.98,31.65,78.15,3.34,83.56,37,1
2026-02-07 20:09,30.48,80.58,202.01,21.32,91.88,35.75,708.52,0,2
2026-01-31 17:24,2.07,32.56,66.75,28.0,68.59,2.04,22.63,42,1
2026-02-24 23:55,31.64,46.23,29.38,31.76,63.44,0.0,0.0,45,0
2026-03-04 11:02,24.69,74.66,260.63,29.68,54.23,0.0,4.08,51,0
2026-02-05 23:24,29.4,34.12,18.35,26.93,85.9,5.46,96.95,40,1
2026-02-18 01:33,29.31,12.16,326.91,24.36,96.46,24.35,493.7,24,2
2026-02-17 04:54,14.16,37.26,313.78,24.97,88.37,22.5,424.03,16,2
2026-02-16 19:54,10.4,31.6,157.35,32.81,46.98,0.0,26.13,44,0
2026-02-25 23:13,26.32,60.22,350.19,23.2,90.3,19.77,371.68,17,2
2026-02-12 05:59,16.34,33.63,266.0,21.76,100.58,33.32,675.91,28,2
2026-02-05 05:05,19.27,31.89,226.56,24.15,92.8,27.86,582.59,25,2
2026-02-24 20:26,2.14,32.37,305.45,24.38,87.65,34.89,690.06,17,2
2026-01-22 08:31,1.88,31.0,200.99,35.48,47.62,0.0,17.29,44,0
2026-02-01 07:03,24.59,12.04,246.24,34.86,56.92,0.02,17.45,49,0
2026-02-25 01:32,9.32,82.1,320.58,30.8,70.58,3.57,76.28,45,1
2026-02-12 07:13,21.55,7.18,155.4,26.97,89.76,22.29,407.58,15,2
2026-02-23 04:58,28.99,17.1,0.0,26.48,86.51,12.48,272.72,13,2
2026-02-08 21:55,21.05,80.88,0.0,30.66,83.0,1.59,32.67,45,1
2026-02-07 17:14,20.43,46.44,208.8,22.58,87.01,24.93,497.0,20,2
2026-02-25 17:51,15.76,47.22,181.48,31.18,0.0,0.39,8.19,52,0
2026-02-01 04:52,13.87,28.71,37.67,22.96,87.47,31.08,631.66,0,2
2026-02-23 17:39,4.12,25.76,262.69,29.09,75.21,3.99,91.82,42,1
2026-02-28 03:41,5.59,68.82,217.76,32.89,37.82,0.08,1.55,48,0
2026-01-30 00:22,28.95,48.87,0.0,0.0,52.97,0.0,24.96,47,0
2026-01-25 02:43,14.75,20.94,135.79,32.79,45.64,0.0,7.12,49,0
2026-02-11 01:31,10.23,19.22,102.31,27.72,79.78,0.36,43.29,39,1
2026-02-01 07:11,27.76,23.79,314.48,23.14,0.0,19.64,392.18,31,2
2026-02-11 03:50,10.47,57.38,177.2,31.51,84.47,1.24,17.9,42,1
2026-02-22 04:42,12.91,56.49,246.44,26.55,97.5,15.42,330.0,22,2
2026-02-25 07:25,23.86,38.21,97.12,26.26,93.33,40.22,0.0,18,2
2026-02-04 10:44,21.73,42.89,0.0,30.06,50.41,0.46,0.0,47,0
2026-02-11 00:26,3.75,32.34,322.65,22.79,83.43,8.76,174.19,31,2
2026-02-08 14:02,30.55,21.34,291.77,30.55,81.21,3.06,59.13,37,1
2026-02-03 02:31,25.85,44.42,262.81,32.03,43.77,0.12,0.0,53,0
2026-02-23 17:30,0.48,58.66,272.76,33.01,48.9,0.85,0.0,49,0
