Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,Mean_SNR,SNR_Var,Sat_Count,WeatherLabel
110800,25.82819901,80.16990661,822,1,30,33,33,36,30,35,34,31,72,11,2
190700,26.98203313,60.55392898,347,1,44,39,38,41,39,40,41,40.75,5.071428571,8,1
139800,34.93715989,44.98017472,39,0,49,50,50,52,49,52,52,50.57142857,1.952380952,7,0
165900,33.57762032,58.21211434,63,0,49,49,49,52,50,49,48,49.42857143,1.619047619,7,0
12400,24.62064005,86.08014274,828,1,34,31,36,30,35,31,33,31,68,11,2
22000,25.38257158,67.61394559,325,1,40,39,42,45,40,40,40,40.625,3.982142857,8,1
97900,34.77474279,59.40514219,4,0,51,49,49,51,49,50,52,50.14285714,1.476190476,7,0
33100,28.88991621,78.470957,332,1,42,43,44,41,39,38,42,41.625,4.839285714,8,1
129800,35.091442,47.50937857,43,0,47,49,50,50,52,52,51,50.14285714,3.142857143,7,0
21100,22.4172597,87.5499374,964,1,33,35,34,34,34,35,34,31,72,11,2
8200,32.6471842,49.27862754,63,0,50,47,51,50,51,48,51,49.71428571,2.571428571,7,0
110000,26.77687357,68.19490439,502,1,40,38,40,39,43,43,40,40.5,3.142857143,8,1
148100,31.22469898,73.44089626,537,1,42,39,43,39,39,44,40,41.125,4.410714286,8,1
51400,27.24828424,89.03961455,788,1,32,33,33,32,32,32,32,30,75,11,2
87200,25.0361877,82.95409302,746,1,33,32,33,33,34,34,35,31,87,11,2
80600,25.90537835,81.32694199,990,1,34,34,32,33,35,33,32,30,58,11,2
141600,26.50129855,95.24532198,783,1,32,33,35,34,30,32,35,30,65,11,2
90300,25.23403082,61.87202177,520,1,40,39,43,42,42,39,40,40.25,3.928571429,8,1
42300,33.95536244,49.17046018,73,0,49,49,50,48,51,50,48,49.28571429,1.238095238,7,0
189500,27.4771094,97.48923857,875,1,32,35,34,35,33,35,33,31,89,11,2
190400,35.96587026,56.88424651,10,0,49,50,49,52,51,49,50,50,1.333333333,7,0
55300,24.5817816,85.04539533,746,1,37,33,33,34,37,32,32,31,65,11,2
153000,32.49046159,45.56736963,55,0,52,51,51,49,50,52,50,50.71428571,1.238095238,7,0
4000,23.596364,93.37633064,806,1,34,33,35,33,32,34,34,30,82,11,2
156500,33.38990603,54.50012153,2,0,49,52,49,50,49,50,49,49.71428571,1.238095238,7,0
105900,25.26935797,86.25927601,785,1,34,30,32,31,34,33,34,30,78,11,2
74900,29.67349976,75.22019261,413,1,42,42,41,40,39,41,41,40.75,1.071428571,8,1
83900,35.0581143,47.43448133,27,0,49,49,49,50,48,49,50,49.14285714,0.476190476,7,0
50000,35.58529371,56.55037844,60,0,51,50,50,50,49,50,52,50.28571429,0.904761905,7,0
67700,22.06688384,95.53605036,794,1,32,34,32,35,33,28,31,32,47,11,2
14100,32.01425837,50.8158751,13,0,50,49,48,51,50,51,49,49.71428571,1.238095238,7,0
57200,22.07351645,82.99271542,1004,1,34,34,34,31,33,32,34,30,87,11,2
60500,31.15942773,64.07247328,570,1,38,45,41,41,42,39,44,41.25,5.642857143,8,1
150500,26.89406499,76.32118458,365,1,41,40,39,42,42,44,40,40.625,4.553571429,8,1
137700,34.11853883,43.75444811,34,0,49,52,51,51,50,50,52,50.71428571,1.238095238,7,0
120100,27.60442927,86.07288431,764,1,36,33,32,32,33,33,31,31,77,11,2
162100,25.01394702,94.04113867,773,1,33,33,32,32,34,34,32,30,86,11,2
26600,30.01525764,76.69083031,593,1,42,38,42,43,43,41,38,41,4,8,1
76700,24.84066479,86.52008806,868,1,32,33,34,34,34,32,33,31,85,11,2
113800,33.84469262,50.42898048,68,0,49,51,50,52,50,50,49,50.14285714,1.142857143,7,0
25700,26.83702315,66.93206464,350,1,39,40,41,41,37,40,36,38.75,4.5,8,1
106800,27.08850662,95.62840206,755,1,32,34,32,32,31,33,32,30,69,11,2
178700,34.91146868,49.27963396,82,0,49,51,51,52,51,53,48,50.71428571,2.904761905,7,0
163400,30.71970924,60.47082775,338,1,40,39,41,39,39,40,38,39.375,0.839285714,8,1
55000,34.16130801,46.97641068,93,0,51,52,50,51,50,49,49,50.28571429,1.238095238,7,0
45900,30.95054333,48.03557601,55,0,51,49,49,49,49,48,52,49.57142857,1.952380952,7,0
1900,25.97094784,60.98784152,388,1,40,42,42,39,37,38,40,39.625,3.125,8,1
94800,36.99112062,47.3856154,81,0,49,49,50,48,50,49,51,49.42857143,0.952380952,7,0
121800,25.40718165,79.82430589,357,1,43,41,40,39,39,39,41,40.375,1.982142857,8,1
34900,26.14195387,88.28862877,751,1,33,32,32,32,33,33,33,30,85,11,2
53200,37.9730947,45.89238793,25,0,51,51,49,49,50,50,52,50.28571429,1.238095238,7,0
184200,31.23542816,77.69585375,389,1,41,39,41,43,42,43,43,41.875,2.125,8,1
182900,32.34257629,44.42477393,53,0,52,51,51,49,50,50,49,50.28571429,1.238095238,7,0
6900,23.91188902,89.65466131,784,1,34,34,34,32,35,33,32,31,68,11,2
46500,26.00039829,86.82295006,898,1,31,33,33,36,32,32,33,30,78,11,2
188000,26.89761682,97.64927304,852,1,34,35,33,33,32,32,35,30,68,11,2
191400,28.44614366,74.90765913,348,1,40,41,41,40,42,43,42,41.5,1.428571429,8,1
160200,31.81325122,43.70540711,13,0,49,51,51,49,48,51,49,49.71428571,1.571428571,7,0
23800,28.00315815,63.56802673,592,1,41,41,42,43,42,40,40,41.25,1.071428571,8,1
63900,33.0182733,54.05081003,81,0,50,50,49,49,50,50,49,49.57142857,0.285714286,7,0
92800,23.29523108,93.91683135,868,1,34,34,31,34,33,34,34,30,88,11,2
96700,32.37697372,51.24145589,72,0,50,50,50,49,50,49,48,49.42857143,0.619047619,7,0
14600,27.09974911,95.22906291,1008,1,35,33,33,37,33,35,32,31,82,11,2
171100,27.15374996,61.09850846,407,1,40,40,43,41,42,43,39,41.125,2.125,8,1
168300,36.57984451,44.7386665,21,0,50,50,50,51,49,47,51,49.71428571,1.904761905,7,0
24800,28.71413652,70.2007764,346,1,39,41,41,39,44,40,40,40.5,2.571428571,8,1
175400,24.07460211,99.44553913,896,1,31,33,31,32,30,33,33,29,74,11,2
138200,27.5127794,92.09033563,1014,1,31,33,34,36,34,31,33,30,77,11,2
131900,28.62566385,66.8761593,357,1,36,40,43,40,38,45,41,40.25,7.928571429,8,1
15500,31.93644217,44.79748226,1,0,50,50,51,49,50,50,52,50.28571429,0.904761905,7,0
29500,26.39051644,75.84008615,320,1,39,38,40,42,42,43,43,41,3.428571429,8,1
152300,29.46513275,73.43411499,465,1,40,42,39,39,41,38,38,39.875,2.696428571,8,1
51100,24.27514718,95.23357263,1016,1,34,32,31,32,34,28,31,31,45,11,2
108900,31.85337361,45.06203078,12,0,50,51,51,49,51,51,51,50.57142857,0.619047619,7,0
187300,25.42838682,85.87151301,937,1,34,34,32,33,32,32,30,30,78,11,2
31900,31.67272065,78.71456988,515,1,44,44,42,41,40,42,42,41.75,3.071428571,8,1
94000,25.1758917,63.32520362,563,1,41,44,44,41,41,40,42,41.625,2.553571429,8,1
127300,27.99995225,95.62334151,791,1,35,34,31,33,33,33,35,30,80,11,2
28800,32.29233002,49.64082116,35,0,50,52,50,50,49,49,51,50.14285714,1.142857143,7,0
93000,31.11484859,51.81275668,42,0,49,51,50,50,52,50,48,50,1.666666667,7,0
90900,31.13885289,76.04513856,526,1,43,41,43,44,40,40,40,42,4,8,1
158500,28.14112818,60.94613614,559,1,41,42,41,42,42,40,42,41.375,0.553571429,8,1
50500,25.22887746,98.29115993,789,1,32,32,32,32,29,33,33,30,71,11,2
88400,30.41327485,67.6596187,516,1,40,40,41,36,40,42,39,39.75,3.071428571,8,1
137700,31.3876686,63.04980432,325,1,41,40,42,41,43,42,41,41.25,1.071428571,8,1
122000,29.74740367,79.77149466,536,1,40,41,41,40,40,40,39,40.375,0.839285714,8,1
84100,25.42885351,86.57540025,793,1,33,34,32,32,32,32,32,30,70,11,2
100000,30.40694447,61.1221591,530,1,42,42,42,37,40,40,41,40.375,3.125,8,1
23200,25.39674884,86.95582209,866,1,33,31,33,32,33,33,37,30,77,11,2
34500,22.21238284,96.66059931,948,1,34,30,32,31,33,34,38,31,47,11,2
20500,23.13159128,93.09425712,872,1,30,34,34,34,36,35,34,31,87,11,2
94200,35.21136311,45.93119824,85,0,51,49,49,49,52,48,51,49.85714286,2.142857143,7,0
35400,25.94981317,78.7967085,589,1,40,43,38,40,43,40,37,40.125,4.410714286,8,1
82700,24.48791235,96.2217141,974,1,35,34,35,35,33,32,37,31,66,11,2
48000,23.11721418,89.90661363,705,1,33,33,33,31,32,34,32,30,83,11,2
147200,27.9987764,93.63775653,935,1,34,31,31,34,35,33,35,30,58,11,2
169800,37.70492089,58.66410176,98,0,50,48,49,51,49,49,50,49.42857143,0.952380952,7,0
173000,26.93050765,81.14555411,937,1,31,34,33,33,33,35,33,30,82,11,2
152600,26.29088109,82.8464592,728,1,33,32,34,32,32,33,34,30,92,11,2
154500,29.93720483,71.18972515,444,1,41,40,42,43,42,39,45,41.375,4.267857143,8,1
197700,27.77958701,76.44184801,467,1,39,41,44,40,38,43,40,40.5,4.285714286,8,1
113900,26.4231612,91.1168323,849,1,34,32,31,31,33,32,32,30,85,11,2
98500,33.96393053,59.34070551,15,0,50,51,50,49,50,49,51,50,0.666666667,7,0
43800,25.02865292,89.42362521,882,1,34,33,35,33,33,35,31,31,87,11,2
110700,25.89383505,69.83453927,508,1,40,36,42,42,40,40,39,40.25,4.785714286,8,1
116500,27.89792575,65.36948422,504,1,41,45,41,42,41,37,44,42,7.142857143,8,1
166400,24.75493624,80.68338835,751,1,33,32,31,36,35,33,33,31,74,11,2
98100,36.16729763,44.6994681,24,0,50,49,49,51,50,50,50,49.85714286,0.476190476,7,0
152800,26.30901194,64.88578139,581,1,41,39,39,42,40,39,44,40.875,3.839285714,8,1
126200,26.43934046,64.88673301,454,1,41,41,39,37,43,41,43,40.75,3.928571429,8,1
37300,22.67298852,92.22841148,886,1,33,35,32,33,37,32,35,31,65,11,2
144200,28.9483146,61.25373015,508,1,42,41,40,39,42,40,36,40,3.714285714,8,1
53300,25.00099752,88.13655454,918,1,35,32,32,31,35,31,32,30,69,11,2
149700,26.03906183,76.23940773,396,1,42,40,41,39,39,40,42,40.625,1.696428571,8,1
147300,33.23312257,53.99279139,70,0,52,49,51,52,51,50,48,50.42857143,2.285714286,7,0
143900,24.61467262,84.24033644,906,1,31,33,33,34,32,35,34,31,73,11,2
55500,22.96874445,95.57496486,779,1,31,35,31,34,33,33,35,30,75,11,2
158300,27.83143824,87.39030328,933,1,31,30,30,34,32,34,32,30,73,11,2
145700,35.41210709,53.81767953,39,0,52,51,51,48,48,50,52,50.28571429,2.904761905,7,0
139500,36.63106693,59.92315347,37,0,51,51,49,50,49,52,50,50.28571429,1.238095238,7,0
26400,37.01898458,52.14179157,66,0,50,50,51,49,50,49,51,50,0.666666667,7,0
74800,27.6063918,67.78407187,363,1,42,41,42,38,40,40,43,40.875,2.410714286,8,1
139300,29.09418824,72.78284305,433,1,40,41,39,44,39,41,36,40.25,5.642857143,8,1
69200,28.43539711,78.38027263,517,1,38,43,39,42,38,43,39,40.625,5.410714286,8,1
92900,32.06310148,47.86390402,92,0,49,50,50,49,51,50,48,49.57142857,0.952380952,7,0
93800,25.65096125,89.15755379,894,1,32,33,30,31,32,36,34,30,62,11,2
178500,24.6185592,94.03874305,911,1,32,34,33,32,29,34,34,31,54,11,2
40000,28.64531843,72.57611204,483,1,42,38,40,41,44,38,40,40.625,4.267857143,8,1
17800,29.84899425,62.89978697,370,1,42,41,41,43,43,42,42,42,0.571428571,8,1
180600,31.31471554,73.08495271,594,1,39,39,41,40,40,40,38,39.75,1.071428571,8,1
24600,33.42547319,41.27281819,25,0,51,52,51,51,50,49,50,50.57142857,0.952380952,7,0
159400,35.79471054,49.79248924,36,0,48,51,49,50,48,51,50,49.57142857,1.619047619,7,0
175800,30.87788959,48.5991524,44,0,51,51,48,51,48,53,49,50.14285714,3.476190476,7,0
65400,25.16408192,88.40748103,731,1,32,30,35,34,33,33,31,31,47,11,2
121400,22.83062027,85.44359575,1008,1,33,35,33,33,33,28,33,32,46,11,2
92300,36.39884205,43.63227936,88,0,49,51,52,49,50,50,52,50.42857143,1.619047619,7,0
132200,25.12472491,67.17668838,580,1,39,39,41,42,43,42,42,41.125,2.125,8,1
26800,32.87592921,44.74866937,81,0,50,51,51,50,50,51,54,51,2,7,0
66900,32.28076135,46.31254688,70,0,49,51,50,50,49,50,51,50,0.666666667,7,0
182700,25.54179907,92.03407989,994,1,33,35,32,31,33,33,34,30,77,11,2
191000,32.44483372,40.78538828,41,0,50,51,51,49,50,50,50,50.14285714,0.476190476,7,0
141000,27.19525726,99.38886347,973,1,35,32,34,36,33,32,33,31,64,11,2
115200,35.57977169,54.10921661,91,0,48,51,50,50,53,50,51,50.42857143,2.285714286,7,0
111400,27.83971266,80.94002333,781,1,35,32,32,32,34,34,34,30,80,11,2
126300,22.64674004,94.01388906,700,1,30,33,35,33,33,33,34,30,87,11,2
153900,27.90174965,95.22653806,755,1,32,32,34,33,33,31,33,30,87,11,2
69600,26.60786859,64.21042335,346,1,38,41,45,42,43,41,39,41.125,4.982142857,8,1
59100,28.3428508,63.58454311,409,1,43,42,43,42,42,44,41,42,2.285714286,8,1
176800,25.6751334,83.13148871,719,1,35,35,31,32,33,33,35,31,74,11,2
178100,37.21409594,46.53589412,41,0,50,51,49,50,49,49,49,49.57142857,0.619047619,7,0
41300,26.5550145,66.63200062,528,1,42,42,42,41,43,41,40,41.5,0.857142857,8,1
101300,29.54786862,77.23479805,579,1,41,40,41,38,41,44,41,40.5,3.714285714,8,1
45000,22.41749641,80.31333548,767,1,33,32,36,34,33,34,33,30,86,11,2
30700,30.21493037,69.88262103,363,1,41,40,39,42,43,43,37,40.375,5.125,8,1
182200,28.66984434,74.47289228,396,1,40,41,39,39,41,41,44,39.875,8.125,8,1
68700,32.23983275,48.2728535,1,0,48,49,50,50,50,49,51,49.57142857,0.952380952,7,0
191500,35.77656751,47.90310595,8,0,51,47,52,51,51,53,49,50.57142857,3.952380952,7,0
138600,26.32783958,98.00181229,736,1,31,35,34,33,33,34,33,30,78,11,2
61200,35.02320312,44.93647738,49,0,48,50,51,50,50,51,49,49.85714286,1.142857143,7,0
107100,31.51772317,78.29226898,533,1,43,42,42,42,40,43,41,42,1.142857143,8,1
140500,30.47919054,70.76513442,389,1,42,38,40,41,41,39,41,40.625,2.553571429,8,1
26700,29.25683465,71.98614759,351,1,43,39,40,39,42,41,38,40.125,2.982142857,8,1
20900,27.16203853,95.52457929,928,1,33,33,32,32,31,32,32,30,83,11,2
53300,25.50559615,64.49530659,449,1,44,44,41,40,38,41,42,41.375,3.982142857,8,1
3900,33.52121995,45.01933323,58,0,50,50,51,53,51,50,47,50.28571429,3.238095238,7,0
189800,32.84307655,50.80593064,95,0,49,49,53,50,50,51,50,50.28571429,1.904761905,7,0
164900,35.66995758,59.99115407,58,0,50,50,52,52,50,49,48,50.14285714,2.142857143,7,0
147100,27.97907998,75.32808032,333,1,39,43,41,38,36,39,38,39.125,4.410714286,8,1
25800,34.56048936,46.33893176,35,0,50,50,52,51,50,50,52,50.71428571,0.904761905,7,0
92400,30.10228245,62.1320209,335,1,38,40,41,40,39,46,38,40.125,6.696428571,8,1
43400,31.2715906,76.34778977,589,1,42,38,41,41,43,38,41,41.125,5.553571429,8,1
84700,37.97499401,45.02002767,14,0,49,49,50,51,48,50,48,49.28571429,1.238095238,7,0
82200,25.50018867,65.69895663,380,1,39,43,39,42,39,41,41,40.5,2.285714286,8,1
116100,23.0969214,80.89123277,724,1,34,33,32,32,32,35,32,30,77,11,2
67000,24.02205401,86.45548817,938,1,34,32,33,34,35,34,36,32,70,11,2
195400,25.98726683,73.53774262,394,1,39,38,40,40,39,40,44,40.125,3.267857143,8,1
164100,27.36968833,66.39396749,354,1,37,41,40,42,41,42,42,40.625,2.839285714,8,1
123300,30.24907266,41.15464318,41,0,50,50,51,49,50,50,51,50.14285714,0.476190476,7,0
112700,33.2676257,41.62298357,25,0,49,48,51,50,50,53,51,50.28571429,2.571428571,7,0
148900,31.47286116,79.07197439,355,1,41,41,42,46,42,42,39,41.875,3.839285714,8,1
196700,32.89788353,40.80516006,9,0,49,48,50,49,49,51,52,49.71428571,1.904761905,7,0
55800,36.04109805,41.53724151,93,0,51,49,50,51,51,51,48,50.14285714,1.476190476,7,0
90400,33.3713964,50.45020362,93,0,51,50,49,51,49,50,48,49.71428571,1.238095238,7,0
61400,27.54022689,66.9844111,562,1,39,40,42,39,40,42,42,40.5,1.714285714,8,1
48400,34.6745145,49.2535121,21,0,51,50,51,52,50,51,51,50.85714286,0.476190476,7,0
21100,25.73321996,74.89365836,387,1,41,43,43,41,38,37,44,40.375,9.125,8,1
132000,31.97682587,50.96838326,28,0,51,48,49,52,49,50,52,50.14285714,2.476190476,7,0
133200,26.36759514,75.30687511,345,1,41,45,40,42,45,42,39,42,4.571428571,8,1
55500,29.4341131,71.67772151,399,1,43,41,40,42,43,43,43,42.125,1.267857143,8,1
700,36.92940917,55.53421114,41,0,49,52,50,48,52,49,51,50.14285714,2.476190476,7,0
31500,26.18575746,64.42680904,559,1,40,37,42,42,42,38,39,39.625,4.839285714,8,1
138800,24.44869146,91.9939716,885,1,33,33,34,32,35,33,33,31,64,11,2
127900,26.26565192,98.28610271,999,1,31,34,33,31,33,34,29,30,63,11,2
48200,26.17444783,84.13892118,927,1,33,32,33,33,34,34,35,30,63,11,2
70700,23.20358839,91.73890435,720,1,31,34,34,33,34,33,34,31,94,11,2
145000,33.97739811,49.09528685,29,0,49,48,49,50,51,51,51,49.85714286,1.476190476,7,0
120100,30.19669533,50.06264945,98,0,48,52,49,52,48,50,51,50,3,7,0
42600,31.98493964,69.18853153,317,1,42,40,41,42,40,39,43,40.625,2.839285714,8,1
64800,31.74969545,71.91464525,463,1,39,41,41,40,42,41,39,40.625,1.410714286,8,1
181400,30.65737334,45.05716237,7,0,49,51,50,49,50,51,49,49.85714286,0.80952381,7,0
72600,29.92146814,70.15742095,464,1,38,41,43,41,40,43,37,40.375,4.553571429,8,1
77300,33.17829832,49.19329741,82,0,49,48,51,52,52,52,51,50.71428571,2.571428571,7,0
27400,28.56310004,79.04547832,489,1,43,44,41,39,43,40,42,41,6.857142857,8,1
101100,37.90134406,45.75265458,71,0,48,50,48,50,48,50,54,49.71428571,4.571428571,7,0
78300,23.59120233,97.8156133,859,1,32,34,34,32,31,33,35,31,77,11,2
146700,26.43480002,60.99281843,546,1,43,43,39,42,40,45,42,42,3.428571429,8,1
199100,31.27126534,44.22251885,54,0,49,51,49,49,50,50,53,50.14285714,2.142857143,7,0
127700,37.89330075,49.7018932,33,0,49,51,49,49,50,51,50,49.85714286,0.80952381,7,0
178300,35.09761181,56.53102148,11,0,49,50,50,51,50,50,49,49.85714286,0.476190476,7,0
6200,22.93482517,99.24842701,749,1,34,34,34,32,32,34,34,30,81,11,2
44600,37.88800851,45.18669795,18,0,48,50,50,51,51,50,52,50.28571429,1.571428571,7,0
88000,31.84859837,46.63129398,20,0,52,47,50,52,49,51,50,50.14285714,3.142857143,7,0
163800,23.46472638,84.24778674,839,1,33,34,33,33,33,28,32,32,46,11,2
153800,22.1830398,81.09939291,757,1,34,32,35,33,33,34,30,31,77,11,2
72700,28.7609415,66.32995495,386,1,39,39,42,39,41,45,38,40.5,5.142857143,8,1
104800,30.55598575,61.87385642,372,1,38,44,37,42,39,39,44,40.375,7.125,8,1
78100,34.34179555,56.87299328,19,0,51,51,50,49,49,50,52,50.28571429,1.238095238,7,0
65100,31.82267815,61.58974335,422,1,41,39,43,41,44,41,38,41.25,4.214285714,8,1
136600,25.33672848,99.69184594,937,1,29,32,35,32,33,35,34,32,48,11,2
174900,31.09687765,57.69173776,69,0,49,49,51,49,49,49,51,49.57142857,0.952380952,7,0
12600,25.81340439,67.71851137,456,1,39,41,42,41,40,43,43,41.5,2.285714286,8,1
58500,27.00534025,97.29169133,794,1,32,32,34,33,31,31,33,29,79,11,2
79100,26.35392837,76.81105098,506,1,41,43,38,40,41,42,39,41.125,4.982142857,8,1
42300,28.44758726,78.15687544,500,1,40,41,41,45,41,40,44,41.5,3.714285714,8,1
71200,23.31657269,94.16769894,742,1,32,34,34,32,31,33,33,30,64,11,2
36400,22.68132716,86.03300628,978,1,33,29,32,34,34,34,35,30,72,11,2
88300,30.83286866,41.4231657,18,0,48,50,49,49,51,50,50,49.57142857,0.952380952,7,0
135700,28.64796737,74.00341778,584,1,43,43,41,40,39,36,42,40.375,5.696428571,8,1
109100,35.19717319,59.1516203,5,0,50,51,49,50,52,52,51,50.71428571,1.238095238,7,0
107200,22.31967997,92.95982482,785,1,32,31,32,34,36,32,33,30,56,11,2
13200,26.98348058,82.79161713,1000,1,32,36,33,34,33,31,34,31,84,11,2
53100,37.99774139,56.56938599,20,0,50,51,51,49,50,51,52,50.57142857,0.952380952,7,0
159000,29.29756282,65.67180548,462,1,39,40,40,43,41,42,43,41.125,2.125,8,1
43800,28.61979175,69.59926874,501,1,38,41,43,42,42,41,41,40.75,3.357142857,8,1
85000,26.64492423,95.44095219,710,1,33,33,32,31,34,32,32,30,79,11,2
94700,26.7266916,91.86665315,726,1,35,33,34,36,32,36,32,31,83,11,2
195500,31.80924833,60.01410024,304,1,39,38,39,41,39,41,43,40.375,3.696428571,8,1
157600,24.48389204,91.30037657,845,1,32,33,32,33,31,31,31,29,83,11,2
29000,25.44371776,66.61004701,529,1,44,40,40,41,37,40,42,40.125,5.553571429,8,1
172700,37.97357483,41.84721056,10,0,50,50,52,48,50,53,52,50.71428571,2.904761905,7,0
61000,30.31449712,56.78676985,34,0,49,51,50,49,48,51,50,49.71428571,1.238095238,7,0
57000,34.11191591,48.10205389,50,0,50,49,51,50,49,51,50,50,0.666666667,7,0
177400,26.16018233,78.63348796,480,1,41,41,41,40,42,39,40,40.5,0.857142857,8,1
131700,35.85271617,40.10626951,96,0,49,49,51,51,49,47,49,49.28571429,1.904761905,7,0
34300,33.47081319,47.09542584,83,0,49,52,53,50,50,51,51,50.85714286,1.80952381,7,0
58700,31.03103778,53.65234442,13,0,50,50,48,50,50,50,50,49.71428571,0.571428571,7,0
71800,22.73475664,81.57509251,990,1,33,33,34,33,32,35,31,31,76,11,2
63600,34.26093813,59.3209501,33,0,50,50,51,50,48,51,49,49.85714286,1.142857143,7,0
43400,30.67285445,59.22270971,7,0,51,51,50,51,49,49,48,49.85714286,1.476190476,7,0
190300,30.28249084,45.02338535,38,0,48,49,49,50,50,49,50,49.28571429,0.571428571,7,0
9700,33.42032815,52.69164835,8,0,51,50,50,50,49,51,49,50,0.666666667,7,0
183100,25.61562218,86.82930694,814,1,32,33,36,31,32,34,33,30,87,11,2
142500,27.08103619,72.26656119,521,1,43,41,43,38,40,42,42,41.25,2.785714286,8,1
45700,23.96993513,98.2551082,703,1,31,33,34,33,31,31,33,29,78,11,2
6900,30.33329724,72.89007407,384,1,38,38,43,40,43,39,43,40.5,4.857142857,8,1
153700,35.44894283,47.10639497,88,0,52,49,50,49,50,51,51,50.28571429,1.238095238,7,0
120600,31.29249311,66.01872604,314,1,39,38,42,41,41,40,40,40.125,1.553571429,8,1
31400,25.5833001,85.80590666,953,1,30,32,32,31,34,31,34,30,61,11,2
190900,25.57746578,85.00662952,959,1,33,36,34,32,32,32,35,31,67,11,2
132300,26.57476706,69.88942469,319,1,43,38,42,41,41,43,39,41.25,3.642857143,8,1
151700,37.18424439,47.71195185,77,0,50,52,51,50,51,50,48,50.28571429,1.571428571,7,0
96500,32.84538173,54.02339723,22,0,50,51,50,48,51,49,49,49.71428571,1.238095238,7,0
115400,23.39722155,99.17600616,787,1,32,33,35,34,33,34,31,30,85,11,2
52800,30.45100397,40.1772657,57,0,51,53,50,49,51,48,50,50.28571429,2.571428571,7,0
17600,35.5275019,45.58552177,58,0,49,48,50,49,50,52,50,49.71428571,1.571428571,7,0
47000,29.77709347,66.68702882,485,1,41,45,39,42,39,44,41,41.5,4.571428571,8,1
125400,24.87015551,84.82009236,779,1,32,31,32,30,33,29,34,30,69,11,2
159900,28.35941484,75.92216084,420,1,44,42,40,39,40,38,40,40.5,3.428571429,8,1
100100,30.96961353,67.32022843,371,1,43,41,43,42,39,40,42,41.375,1.982142857,8,1
10300,23.39218445,91.27003027,940,1,34,34,34,35,33,34,36,31,78,11,2
57200,33.17234226,46.42991402,24,0,51,50,50,48,49,50,51,49.85714286,1.142857143,7,0
126500,29.47410247,66.31752562,408,1,41,43,38,41,40,40,43,41,2.857142857,8,1
59200,31.45504068,51.05001935,50,0,51,50,48,51,51,50,52,50.42857143,1.619047619,7,0
96400,23.07960391,82.08678339,901,1,32,35,32,34,32,32,34,30,83,11,2
106200,31.85848879,60.38349083,497,1,43,45,41,43,38,43,46,42.25,7.642857143,8,1
148200,27.35251108,79.94427523,558,1,42,39,44,42,40,44,40,41.75,3.642857143,8,1
37400,31.86144159,63.9826184,407,1,41,39,39,39,39,43,43,40.375,3.125,8,1
106400,31.90123596,74.10707169,519,1,40,43,40,43,38,42,44,41.25,4.214285714,8,1
39400,23.47559015,94.8348002,741,1,30,33,32,32,31,34,35,29,58,11,2
149800,27.48676429,84.6530851,796,1,33,33,34,31,30,31,33,29,59,11,2
165600,28.50963158,67.80424482,420,1,41,43,43,39,43,42,37,41.375,5.125,8,1
20800,31.5879523,73.99339546,518,1,42,41,42,39,39,41,40,40.75,1.642857143,8,1
