Time(ms),Temp(C),Humidity(%),SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,RainLabel
3174120.0,50.5,17.6,21.0,21.0,21.0,31.0,20.0,19.0,26.0,29.0,26.0,0
3176122.0,50.5,17.4,31.0,20.0,25.0,20.0,11.0,26.0,26.0,29.0,26.0,0
3178118.0,50.5,17.5,22.0,20.0,28.0,21.0,21.0,15.0,26.0,29.0,26.0,0
3180118.0,50.4,17.5,21.0,21.0,21.0,21.0,24.0,26.0,26.0,29.0,26.0,0
3182114.0,45.6,26.6,21.0,21.0,21.0,21.0,18.0,26.0,26.0,29.0,26.0,0
3184118.0,50.7,17.4,26.0,21.0,16.0,20.0,21.0,14.0,12.0,29.0,26.0,0
3186118.0,50.6,17.3,21.0,14.0,18.0,19.0,16.0,32.0,26.0,29.0,26.0,0
3188118.0,50.5,17.2,21.0,19.0,32.0,22.0,17.0,21.0,26.0,29.0,26.0,0
3190119.0,50.6,17.4,21.0,20.0,21.0,21.0,22.0,22.0,30.0,29.0,26.0,0
3192117.0,50.6,17.1,21.0,22.0,22.0,20.0,22.0,26.0,26.0,29.0,26.0,0
3194118.0,50.7,17.1,17.0,21.0,31.0,11.0,21.0,24.0,26.0,29.0,26.0,0
3196119.0,50.7,17.2,22.0,21.0,22.0,22.0,21.0,18.0,30.0,29.0,26.0,0
3198117.0,50.8,17.0,21.0,21.0,14.0,30.0,21.0,21.0,21.0,29.0,26.0,0
3200115.0,50.6,17.1,22.0,21.0,22.0,22.0,31.0,26.0,26.0,29.0,26.0,0
3202119.0,50.7,17.1,22.0,21.0,22.0,21.0,21.0,21.0,30.0,29.0,26.0,0
3204120.0,50.7,16.9,21.0,21.0,22.0,21.0,21.0,21.0,22.0,30.0,26.0,0
3206119.0,50.5,16.8,21.0,21.0,21.0,30.0,21.0,18.0,21.0,29.0,26.0,0
3208119.0,50.5,16.8,21.0,22.0,21.0,21.0,19.0,16.0,30.0,29.0,26.0,0
3210119.0,50.8,16.5,28.0,21.0,13.0,30.0,22.0,11.0,21.0,29.0,26.0,0
3212119.0,50.6,16.8,21.0,21.0,22.0,21.0,22.0,12.0,19.0,30.0,26.0,0
3214116.0,50.5,16.9,22.0,12.0,21.0,21.0,12.0,22.0,26.0,29.0,26.0,0
3216116.0,50.5,16.9,22.0,22.0,12.0,22.0,21.0,21.0,26.0,29.0,26.0,0
3218119.0,50.6,17.1,22.0,29.0,21.0,21.0,21.0,21.0,30.0,29.0,26.0,0
3220118.0,50.5,17.3,21.0,21.0,21.0,21.0,19.0,21.0,26.0,29.0,26.0,0
3222118.0,50.5,17.4,21.0,22.0,21.0,21.0,22.0,21.0,26.0,29.0,26.0,0
3224118.0,50.5,17.4,21.0,18.0,18.0,19.0,21.0,25.0,26.0,29.0,26.0,0
3226118.0,50.5,17.4,21.0,19.0,32.0,21.0,21.0,32.0,26.0,29.0,26.0,0
3228118.0,50.8,17.2,21.0,21.0,21.0,20.0,19.0,19.0,26.0,29.0,26.0,0
3230116.0,50.8,17.1,21.0,21.0,16.0,22.0,21.0,11.0,26.0,29.0,26.0,0
3232118.0,50.7,17.2,22.0,21.0,22.0,21.0,21.0,21.0,21.0,29.0,26.0,0
3234120.0,50.8,17.1,21.0,21.0,21.0,21.0,21.0,19.0,21.0,32.0,26.0,0
3236119.0,50.8,17.1,21.0,19.0,21.0,21.0,23.0,21.0,21.0,29.0,26.0,0
3238119.0,50.6,17.4,21.0,12.0,21.0,17.0,21.0,22.0,22.0,29.0,26.0,0
3240119.0,50.7,17.5,21.0,22.0,21.0,21.0,19.0,19.0,33.0,29.0,26.0,0
3242119.0,50.7,17.4,21.0,22.0,17.0,19.0,22.0,14.0,32.0,29.0,26.0,0
3244118.0,50.8,17.3,17.0,13.0,14.0,14.0,21.0,21.0,26.0,29.0,26.0,0
3246118.0,50.6,17.2,12.0,21.0,21.0,25.0,22.0,22.0,22.0,29.0,26.0,0
3248119.0,50.8,17.0,25.0,22.0,21.0,21.0,23.0,22.0,22.0,22.0,26.0,0
3250120.0,50.6,17.1,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,26.0,0
3252120.0,50.5,16.9,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,26.0,0
3254120.0,50.5,16.9,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,26.0,0
3256120.0,50.5,16.9,22.0,22.0,21.0,22.0,22.0,22.0,22.0,23.0,26.0,0
3258120.0,50.3,16.9,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,26.0,0
3260120.0,50.3,16.9,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,26.0,0
3262118.0,50.1,17.0,22.0,22.0,22.0,22.0,21.0,22.0,21.0,21.0,26.0,0
3264118.0,50.1,16.9,22.0,22.0,21.0,21.0,22.0,21.0,22.0,21.0,26.0,0
3266119.0,50.0,17.0,22.0,21.0,21.0,22.0,22.0,21.0,21.0,22.0,26.0,0
3268119.0,50.0,17.1,21.0,18.0,21.0,30.0,21.0,15.0,21.0,29.0,26.0,0
3270119.0,50.0,17.1,19.0,21.0,21.0,22.0,17.0,21.0,21.0,22.0,26.0,0
3272120.0,50.0,16.9,22.0,22.0,21.0,22.0,22.0,22.0,22.0,29.0,26.0,0
3274120.0,49.7,17.3,22.0,22.0,22.0,30.0,22.0,22.0,22.0,29.0,26.0,0
3276119.0,49.8,17.3,22.0,21.0,22.0,22.0,22.0,22.0,30.0,29.0,26.0,0
3278119.0,49.7,17.5,22.0,22.0,22.0,30.0,22.0,22.0,22.0,29.0,26.0,0
3280119.0,49.9,17.4,22.0,22.0,22.0,29.0,22.0,22.0,21.0,29.0,26.0,0
3282119.0,49.9,17.4,22.0,22.0,21.0,29.0,22.0,22.0,22.0,29.0,26.0,0
3284119.0,49.7,17.6,23.0,21.0,22.0,22.0,21.0,28.0,29.0,29.0,26.0,0
3286118.0,49.6,17.4,22.0,22.0,22.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3288118.0,49.7,17.8,22.0,22.0,21.0,22.0,21.0,22.0,26.0,29.0,26.0,0
3290118.0,49.5,17.6,22.0,22.0,22.0,22.0,22.0,21.0,26.0,29.0,26.0,0
3292116.0,49.7,17.7,22.0,22.0,21.0,21.0,17.0,26.0,26.0,29.0,26.0,0
3294115.0,49.7,17.8,22.0,21.0,22.0,24.0,26.0,26.0,26.0,29.0,26.0,0
3296115.0,49.7,17.7,22.0,23.0,22.0,22.0,26.0,26.0,26.0,29.0,26.0,0
3298171.0,49.7,17.8,22.0,21.0,22.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3300206.0,49.7,17.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3302206.0,49.7,17.8,21.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3304206.0,49.7,17.7,21.0,24.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3306205.0,49.9,17.5,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3308205.0,49.9,17.7,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3310205.0,50.0,17.5,19.0,26.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3312211.0,49.8,17.7,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3314210.0,49.8,17.5,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3316210.0,49.9,17.6,21.0,14.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3318210.0,49.7,17.7,21.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3320210.0,49.7,17.7,21.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3322210.0,50.0,17.4,21.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3324209.0,49.8,17.5,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3326211.0,49.9,17.6,21.0,17.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3328206.0,50.3,17.2,21.0,33.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3330212.0,50.2,17.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3332209.0,50.0,17.0,21.0,21.0,33.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3334208.0,50.0,17.0,17.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3336209.0,50.2,16.9,11.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3338112.0,45.6,26.6,10.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3340114.0,50.0,16.8,21.0,32.0,21.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3342115.0,50.3,16.9,20.0,21.0,21.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3344115.0,50.3,17.1,21.0,31.0,21.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3346115.0,50.4,17.1,21.0,21.0,18.0,20.0,26.0,26.0,26.0,29.0,26.0,0
3348115.0,50.2,17.2,16.0,20.0,21.0,32.0,26.0,26.0,26.0,29.0,26.0,0
3350113.0,50.0,17.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3352115.0,50.0,17.1,21.0,31.0,13.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3354115.0,50.0,17.3,14.0,21.0,13.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3356114.0,50.3,17.2,20.0,21.0,11.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3358114.0,49.9,17.5,12.0,20.0,14.0,18.0,26.0,26.0,26.0,29.0,26.0,0
3360114.0,49.7,17.8,21.0,30.0,21.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3362116.0,49.7,17.8,22.0,27.0,21.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3364115.0,49.6,17.8,21.0,31.0,21.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3366116.0,49.7,17.8,21.0,29.0,21.0,29.0,26.0,26.0,26.0,29.0,26.0,0
3368115.0,49.5,17.8,21.0,29.0,21.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3370116.0,49.5,17.6,22.0,29.0,21.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3372115.0,49.4,17.9,21.0,31.0,19.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3374115.0,49.4,17.9,26.0,22.0,15.0,32.0,26.0,26.0,26.0,29.0,26.0,0
3376112.0,49.2,18.0,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3378113.0,49.4,18.1,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3380115.0,49.5,17.8,21.0,28.0,29.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3382113.0,49.2,18.0,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3384114.0,49.4,17.9,21.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3386114.0,49.4,17.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3388112.0,49.4,18.0,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3390113.0,49.3,17.9,24.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3392113.0,49.4,17.7,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3394113.0,49.4,17.6,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3396113.0,49.4,17.6,22.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3398113.0,49.3,17.3,25.0,24.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3400113.0,49.2,17.5,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3402113.0,49.2,17.6,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3404112.0,49.0,17.5,21.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3406111.0,49.0,17.6,17.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3408113.0,48.9,17.5,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3410113.0,49.0,17.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3412113.0,49.0,17.8,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3414114.0,48.9,17.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3416113.0,49.0,17.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3418113.0,48.8,17.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3420112.0,48.8,17.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3422112.0,48.8,17.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3424112.0,48.8,17.9,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3426113.0,49.0,18.0,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3428113.0,48.8,17.9,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3430113.0,48.8,18.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3432113.0,48.8,18.1,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3434113.0,48.8,18.2,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3436112.0,48.9,18.1,22.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3438112.0,48.9,18.2,29.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3440112.0,49.0,17.9,20.0,18.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3442113.0,49.0,18.0,14.0,10.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3444113.0,49.0,18.2,20.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3446112.0,49.0,18.1,30.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3448112.0,49.0,18.2,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3450113.0,49.4,17.8,30.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3452112.0,49.2,18.2,31.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3454112.0,49.2,18.2,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3456112.0,49.0,18.3,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3458112.0,49.4,18.2,32.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3460113.0,49.4,18.2,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3462113.0,49.4,18.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3464113.0,49.4,18.3,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3466113.0,49.4,18.2,24.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3468112.0,49.4,18.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3470112.0,49.4,18.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3472112.0,49.5,18.0,19.0,18.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3474113.0,49.4,18.1,14.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3476113.0,49.5,17.9,30.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3478113.0,49.5,18.0,21.0,18.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3480113.0,49.5,17.9,17.0,14.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3482114.0,49.5,17.8,14.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3484112.0,49.6,17.8,12.0,12.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3486113.0,49.7,17.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3488113.0,49.7,17.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3490114.0,49.5,17.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3492114.0,49.7,17.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3494113.0,49.7,18.0,21.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3496113.0,49.6,17.8,18.0,15.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3498113.0,49.6,17.8,14.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3500113.0,49.9,17.7,13.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3502113.0,49.7,17.8,13.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3504113.0,49.8,17.7,12.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3506114.0,49.9,17.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3508152.0,49.7,17.9,21.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3510205.0,50.0,17.6,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3512205.0,50.1,17.6,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3514204.0,50.0,17.5,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3516205.0,50.0,17.6,18.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3518204.0,50.3,17.4,19.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3520204.0,50.2,17.6,20.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3522110.0,45.6,26.6,18.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3524113.0,50.2,17.6,12.0,9.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3526111.0,50.0,17.6,9.0,9.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3528113.0,50.1,17.5,12.0,10.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3530112.0,50.0,17.7,9.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3532113.0,49.9,17.9,17.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3534112.0,50.0,18.0,23.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3536112.0,50.0,18.4,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3538113.0,50.2,18.4,19.0,17.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3540113.0,50.0,18.0,14.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3542113.0,50.2,17.9,14.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3544113.0,50.0,17.7,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3546114.0,50.5,17.5,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3548113.0,50.3,17.5,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3550112.0,50.4,17.5,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3552113.0,50.8,17.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3554114.0,50.3,17.3,21.0,9.0,31.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3556114.0,50.3,17.3,9.0,32.0,9.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3558113.0,50.3,17.2,21.0,19.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3560113.0,50.3,17.2,16.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3562113.0,50.3,17.2,20.0,18.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3564112.0,50.1,17.2,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3566112.0,50.1,17.2,19.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3568112.0,50.0,17.3,30.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3570114.0,50.3,17.1,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3572113.0,50.0,17.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3574113.0,49.8,17.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3576114.0,49.7,17.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3578114.0,49.7,17.4,21.0,18.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3580112.0,49.6,17.4,32.0,33.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3582113.0,49.7,17.3,33.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3584113.0,49.6,17.3,26.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3586114.0,49.7,17.5,30.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3588113.0,49.4,17.6,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3590111.0,49.4,17.5,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3592113.0,49.4,17.6,33.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3594113.0,49.4,17.6,32.0,19.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3596113.0,49.3,17.6,17.0,15.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3598112.0,49.4,17.6,32.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3600112.0,49.2,17.6,13.0,14.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3602114.0,49.2,17.7,13.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3604113.0,49.2,17.5,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3606113.0,49.4,17.6,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3608113.0,49.1,17.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3610113.0,49.0,17.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3612112.0,49.0,17.7,18.0,14.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3614112.0,48.9,17.8,13.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3616112.0,48.8,18.1,13.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3618113.0,48.8,17.9,22.0,24.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3620114.0,48.7,18.2,24.0,23.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3622113.0,48.8,18.1,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3624113.0,48.5,18.2,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3626113.0,48.6,18.2,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3628112.0,48.5,18.3,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3630112.0,48.5,18.1,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3632113.0,48.6,18.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3634113.0,48.6,18.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3636115.0,48.7,18.4,22.0,22.0,30.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3638115.0,48.5,18.2,22.0,30.0,22.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3640116.0,48.7,18.3,22.0,30.0,22.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3642116.0,48.7,18.2,21.0,30.0,21.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3644113.0,48.5,18.3,21.0,31.0,21.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3646113.0,48.7,18.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3648112.0,48.8,18.1,22.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3650114.0,48.7,18.2,21.0,23.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3652113.0,48.5,18.1,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3654115.0,48.7,18.3,20.0,18.0,30.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3656114.0,48.5,18.3,15.0,30.0,22.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3658114.0,48.7,18.2,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3660114.0,48.7,18.2,21.0,22.0,30.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3662114.0,48.5,18.2,21.0,31.0,22.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3664113.0,48.8,18.1,21.0,21.0,31.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3666115.0,48.5,18.1,22.0,30.0,22.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3668116.0,48.7,18.2,21.0,30.0,22.0,25.0,26.0,26.0,26.0,29.0,26.0,0
3670116.0,48.7,18.2,22.0,30.0,22.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3672115.0,48.5,18.2,22.0,21.0,22.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3674116.0,48.7,18.2,22.0,21.0,22.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3676114.0,48.5,18.3,22.0,31.0,22.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3678115.0,48.7,18.2,21.0,28.0,21.0,17.0,26.0,26.0,26.0,29.0,26.0,0
3680114.0,48.8,18.2,22.0,13.0,22.0,13.0,26.0,26.0,26.0,29.0,26.0,0
3682115.0,48.8,18.1,22.0,13.0,21.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3684116.0,48.7,18.3,22.0,31.0,22.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3686115.0,48.8,18.1,22.0,20.0,22.0,17.0,26.0,26.0,26.0,29.0,26.0,0
3688115.0,48.9,18.1,22.0,14.0,21.0,14.0,26.0,26.0,26.0,29.0,26.0,0
3690113.0,48.8,18.1,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3692112.0,48.8,18.1,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3694113.0,48.8,18.3,22.0,22.0,32.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3696114.0,48.8,18.1,22.0,31.0,22.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3698115.0,49.0,18.0,22.0,32.0,19.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3700113.0,48.8,17.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3702114.0,48.8,17.9,21.0,22.0,32.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3704114.0,48.5,17.9,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3706114.0,49.0,17.8,22.0,31.0,22.0,27.0,26.0,26.0,26.0,29.0,26.0,0
